Rating,Review
3.0,"Decided to have a dhaba style food and this outlet caught my eye, read few reviews and decided to give it a shot. First impression is good, the ambiance and decorum is more or less Like a dhaba. Checked with service staff and got to know we had both buffet and a la carte menu...me being a foodies decided to go for the buffet. Food : Non veg starters were good but not great, veg starter were disappointing. Main course was better than the starters, tough all the gravy tasted the same. Was expecting more variety hence a bit disappointed. Deserts were a complete let down, the gulab jamun to mal pua were disappointing, trust me you can do much better. I believe one should try a la carte rather than buffet. Staff & Service: Staff was polite and generous. Service was slow and had to repeatedly call the staff to repeat the starters as they were served on the table, I believe both buffet and a la carte being served together makes this chaos. Overall 3/5 for me...can to alot better."
4.0,"Very very good ambience... the theme of dhaba is very nice, the cutlery, tables, setup, typical Punjabi. Great punjabi food... tastes real good. Good place to celebrate a special occasion for couple as well as for a group.. servers are friendly, but you need to be patient till you receive the order... Cheers for the foodies....."
5.0,"Visited here today loved ambiance,food and extraordinary service great hospitality by Mr. Sarvesh. Surely we will visit again. Thanks to team Dhaba"
5.0,One of the best places for punjabi food in Bangalore. The amritsari chole are to die for. The staff is very friendly and always smiling. The songs they place here are good punjabi music. It gives you an authentic punjabi experience.
4.0,"Great food. The dal makhni was amazing. The Garlic naan was good. Apart from that we ordered, chicken haandi which was good, tiffin mutton which was very good and afhgani chicken which was decent."
5.0,Good ambience and presentation was good. Would have been even more great if u had some egg appetizers. Master who assisted us Bijoy was calm and good.
5.0,Amazing service and delhi cuisine food. Must go place for north india food. Prices are also reasonable. Valet parking is also available. Kudos
5.0,"The place where one can enjoy and have one of the best north indian food , the service is lightning quick , the staff is very courteous and friendly , the place is highly recommended for north indian food"
4.0,"Good place for hang out. The food is great - vegetarian as well as non vegetarian. Drinks are good too. Come here to enjoy the taste of North India in South India. A little slow in service, but overall a great place to visit. Will visit again soon."
5.0,Amazing restaurant. One of favourites in Bangalore. The food is really well prepared and it's really yummy as well. The way the dishes are served are also very innovative. I love the effort put in this place from decorating the place to the names of the dishes on the menu to the presentation of the dishes and to the taste. Everything was perfect. Can't wait to visit again. I'm coming very soon :)
5.0,"Dhaba is the best place for food lovers. Both veg and non- veg food is so good. the ambience is cherishing. We had Bijoy at our sight who was helping us throughout. He had a calm and friendly nature. Except the money, everything is same as Dhaba[local]. Overall experience was good and music is enjoyable."
5.0,"Great place if you're a foodie. The food is really good, especially the Highway Chicken Tikka and the do try the Bhatinda Chicken Curry with Butter Naan in the main course. Ambience is also nice and so is the music. Bijoy :) and the other staff are really good !!!! The desserts are Amazzzinggg :) #foodie #chicken #fun #desserts."
5.0,Food is amazing. We had chilli chicken and balti meat...must try!!! The staff are very generous and friendly... You should definitely visit
5.0,"The food is great here. Ordered murg malai tikka, galauti kabab, mixed masala kulcha, kadai paneer, lassi, gulab jamun with ice cream. Starters to dessert everything was delicious. Staffs are really courteous and helpful. The fever was high as it was the IPL finale Sunday, and we could relish it while having dinner, thanks to the large screen at the restaurant."
5.0,Good - Pure Punjabi type with lots of cream and butter. Bad- Overpriced. 1 mineral water is almost 105 bucks. Steamed rice = matka khulfi -200 bucks. I am completely satisfied with the food
5.0,"Great food, had vegetarian food here Dal makhni was amazing laccha paratha was also good. Beverages was nice and the dessert was also good, staff was very courteous."
4.0,Its a Dhaba like setup inside and for that same reason I didnt feel like drinking from there.  Food was good but most of them had similar taste/type. Service was okay and so was the ambience.
2.0,"I have not been to the restaurant and have been ordering food via Zomato from this place so sharing my experience for home delivery. I ordered food from them on 24, 25, 26, 29th April and 5th may.  Taste - when it comes to food, this is one of the most important thing. Food tasted great despite having it at home delivered via Zomato on all the week days. Read it again on all the week days. However it was worse then horrible yesterday. Stale smelly onions, Tasteless oily fish (ordered fish fry), undercooked koftas and rubbery kulcha. A roadside eatery can give better food than what we got yesterday. Decided not to order ever again on Weekend. I understand there is rush over weekend specially on Sunday when many people order food online but no point of serving bad food. One bad experience kills all good times. If you can't handle rush maintaining quality, don't serve the food at all rather than sending pathetic food.  Portions - Quantity is ok for 2 people. Had starters as well as main course and it was sufficient. Biriyani quantity is definitely less if you compare it with other joints who serve only biriyani. quantity is good for 2 people with good appetite when it comes to main course or starters.  Packing - They use plastic container with hard cling film (hot press). No cutlery provided which is good for us. There delivery bags are made of paper in which these containers are kept. They are bright, reusable which is very good thing.  Service - I called them many time when i used to order via zomato to know more about the dishes. So that experience was good. Not sure about in restaurant.  To conclude, I could recommend this place to order food online only on weekdays basis my experience with them so far. However after yesterday's experience, it is strict no no.  Managers / Proprietors of this place, ensure your food quality is great even when you send it for delivery. I couldn't take pictures else could have posted them here."
4.0,"I had dinner with my family this weekend...though have been to foxtrot couple of times. Each time, I go I find it to be an awesome place with yummy food options....great ambience .... Would love to visit again and again...."
5.0,The food is truly authentic and utterly delicious. Devendra has been a great host and his service was amazing. One of the best places to dine in Bangalore. Must visit.
4.0,"Food is great,proper Punjabi style and authentic taste.staff is very friendly and nice. We had chicken Punjabi and kulcha which is amazing here."
4.0,Ambience-4/5 Food-4/5 Service-4/5 VFM-4/5  I love the simplicity of this place and the politeness of the staff. Almost everything on the menu is awesome and won't burn a hole in your pocket.
5.0,If you need a proper authentic delhi styledhaba wala feeling here at bangalore then surely do visit this place with your family or friends.Though it has less starter menu options but whatever they have is damn too tasty.A must try dish from veg starter is VEG GALAUTI KABAB and from main course in dal menu is Dhaba special Dal(Dal Makhani).Every food has its authentic North Indian dhaba flavours in it.Ambience will make u feel like you are away from bangalore and now at Delhi..They welcome every gues with their authentic Dhol ..
1.0,"Went for lunch with my friends. The place is overpriced compared to the dishes. Biriyani which is not sufficient for one person is 600. And one coke which you get for 40 rupees is 150 rupees. And moreover we ordered 3 cokes but they put price for 4 in the bill. When asked why its 150 the reply was immediately "" buying, cooling and service charges""."
5.0,Food is so tasty. If you are in mood to have some good tasty Punjabi food you can visit this place. Servicing is also good. Good staff. Love the food.
4.0,"A truly great place to have North Indian food in Bangalore. There are many outlets in Bangalore but Dhaba is probably the best when it comes to authentic North Indian taste. Having eaten in Chandni Chowk, Daryaganj and numerous places in Delhi, I can definitely vouch for this restaurant. The one thing you must try here is their Malai Tikka (Chicken). We were lucky enough to be served our food by Mr. Devendra who graciously suggested us the best items. The service was impeccable. I can read some reviews where they say that service is slow but North Indian Food, especially Tandoor cooked food takes time. The Malai Kofta was also great. The Butter Chicken was decent but I have had better. Definitely recommended!"
3.0,On Zomato gold. Right below foxtrot. Ambience is nice. All around painted like a dhaba. Reminds you of Chandni Chowk. Food is average and expensive! We tried the starter platters. Average. Dal was amazing! Rotis is we're great. Mawa lassi was quite good. The rabdi was really good. Seriously overpriced.
5.0,Great place to enjoy North Indian delicacies... Bhattinda chicken must try with dhabe Di daal makhani. Dinner is incomplete with dhaba special mithayi.
4.0,"Had a buffet lunch today..service was bit slow..every time we need to remind the starters..coming to the food..served sweet corn soup, which was hot and tasty..now the starters both the chicken items were marinated perfectly,fish finger was cooked well ,paneer tikka I liked the most,main course was average just 6 items..which is less when compared to other buffet restaurants..dal makhani stood out .desert part was few but still it tasted  great..weekend buffet Rs.750 per head is pricey for the food n ambience but still can try once for their different varieties in starters..paid thru dine out n got some discounts!!"
2.0,Prices were on the expensive side ... Taste was ok ok ... For that price range I expected awesome taste which was missing .... Ambience was decent ... Service was decent but service charge of 10% wasn't justified for the level of service I recieved .. going by this service charge rate bbq needs to charge 50%
5.0,Food and ambiance was good.The waiters performed a dance which was entertaining.Pritam served us very well.Overall experience was awesome would recommend to others
4.0,Overall a good place with good food! Found the waiters there are not enough maybe when we went at a crowded time but the food is great Loved the mutton gravy
4.0,"One of the best places for North Indian food in Bangalore. you have to visit this place or the outlet in Indiranagar if you like butter chicken, chicken Tikka, lassi, and other North Indian delicacies.   I loved the butter chicken, lachha paratha, chicken tikka and the kala khatta in a banta bottle. The mawa lassi wasn't great though. It could have been colder and thicker with a lot more Malai. So the -1 for that and the slow service.   Loved the quirky ambience and the decor."
4.0,"I came to this place for team lunch. We liked the environment. The place is nicely decorated in dhaba style. I liked the butter chicken, chicken Tikka, fish Tikka and fish malabari. My teammates also liked the papri chat. They have variety in dessert, most of them are our Indian dessert. There are varieties of achar unlike many other places. This place good for team lunch and get together."
3.0,"Good service by devendra., Good ambiance , music can be better , quantity of starters can be more . Taste of food was good . Good choice of spices. Not very gooooooooooooooooooooooooooooooood Soooooooooooooopoooer"
4.0,We came for a corporate lunch .we choose ala carte.Good service by Devendra. Good ambience. Starters were very tasty.Briyani could have been better.
5.0,We visited this place for our team lunch. Ambience was desi style with loads of bollywood influence. Mutton dishes are must try. Even roti and gravy items were good. Although din like the biryani. Special thanks to Devendra for the hospitality. Will visit again.
5.0,We visited this place for a team lunch and had a good experience. Staff is friendly and place is good... We all had a good time with a dhaba atmosphere..
5.0,We visited this place for a team lunch from office and Food was good and best part was they prepared Dal Khichdi on demand . ....... ... Lassi was yum and delicious.........
4.0,Ambiance is good.food is awesome specially non veg.service from ppl Devendra is great.great hospitality n ppl should experience it.love the places.
5.0,Awesome ambience and awesome food. Was out here with my girlfriends and enjoyed every minute of it. Ordered veg food and to my surprise...paneer was awesome and trust me I am not even a fan of paneer. Staff very attentive and friendly. And gor those cricket lovers...they also stream IPL...in case you wanna visit and fun with your boys/girls.
3.0,"Polite staff, food is a bit pricey. Interiors of a modern dhaba. Live IPL screening with a wide range of lassi. Gulkand lassi was really nice. Tried Achaari soya Chaap, not upto the mark. However Rice and Aloo Gobi Tamatar masala was good."
2.0,Not Happy with the staff Full of attitude Specially the staff services that was very rude and unethical. Not satisfactory. Food is okay And location is good.
5.0,"Best place I have been to in a while. Most courteous staff. Dishes we tried based on suggestion of our server are Paneer makkhan masala, Bhuna aaloo, Maava Lassi, all of these dishes were awesome. Thanks to our server Devendra for giving us such a nice experience."
5.0,Awesome food. Awesome service. Thanks to @gaurav. Will surely visit again. Dal makhani was expecially very good. Overall a good place. Ttttttt
5.0,Had an amazing lunch at this place.. delectable dal makhni and sinful thandaai..Devendra was very helpful and polite..this was a delightful experience...
3.0,"Place is okay-ish. They have done a lot of theming and made a perfect dhaba vibe. The worst point is the food charges and slow waiters. We had to call for water after every glass we finished, keeping a jug of cold water on the customers table is a common sense which they failed to achieve."
5.0,Thanks for a well organised dinner for My mothers birthday. It was a pleasure hosting our dinner at Dhaba. Specially the all food you served was delicious and service is prompt and efficient Everyone loved the food and the service. Thanking the whole team of Dhaba for making the evening a memorable one.
5.0,One of the best Dal makhanis I have ever had!  Mr Devendras hospitality is spot on! He served me and my friend really well! Had an awesome weekend!!  Must visit!
4.0,"Beautiful ambience,tasty food , tasty rabri, well served by devendra, like the music as well as members. Tried kofta and likes a lot. Little bit expensive but tasty food."
5.0,"Awesome authentic Punjabi delicacy, unexpected taste, highly recommend place to visit who loves typically north Indian food.. as you can see pictures say a lot."
5.0,"Sumptuous Food, Awesome Ambience And lastly the gesture shown by management Specially Devendra is so heart warming.  Loved it.Guys please try it once Desi food with great taste......"
4.0,Ambience 3.5/5 Service 4/5 Food 4/5  This restaurant is decked up like a dhaba. It has rajasthani look and surprisingly they screen ipl matches.  Service was good and the waiters did their best.  Food was okay. Not too fancy but just about right. Didn't delight me and could have been better.
5.0,Great place! Had my team lunch over here and we had an amazing time. Food was super good. Variety is the main thing over there. You will find really good options for your meal. Well behaved staffs will add extra comfortness. Will see u all soon again.
5.0,"Alot many dhaba in town, sounds like similar but its not the same. Dhaba originated from capital (Delhi). Real taste with original spices. We had Paneer tikka, paneer was so soft and nicely marinated. Then one of the best signature dish for which we heard from many ones BALTI MEAT simply loved it with special Dhabe di roti. Again their chicken was so soft n juicy simply licking my fingers.  Mentioning our server of the day Bijoy who took care very well.  Thank you"
5.0,"Best place to enjoy north Indian road side food,simply looks like road side Dhaba. great ambiance,nice service and outstanding food. must try Balti meat their signature dish"
2.0,"food was not good, we went with the team and almost everyone seemed to complain about the food taste of starters. Main course was slightly better. Staff is good, they make suggestions as necessary. Overall, came back unhappy because of the food."
4.0,"A good place to dine in & hang out with your friends and family. Good food with an ambience giving you the vibes of typical Indian dhabas. Sule Machi Tikka, Nargeesi Seekh, Rarrha gosht were on the plate. A small suggestion, need to work on nargeesi seekh as the mutton chop was overcooked. Zaleem Lassi is a must try :) A fine dining it was :)"
4.0,"A good place to have lunch or dinner with friends and family. The ambience is nice but kinda looks overdone. However, the staff is amazing. They were extremely sweet and welcoming. Now, coming to the food. We had ordered Khadayi Paneer, Dal Tadka, Masala Papad and Tandoori Roti. All the dishes were delicious but definitely not worth the price. Dal and Paneer is for 350 Rs. One Tandoori Roti is for 70 Rs.  I found the food to be really expensive. Also, if you have been to other North Indian Places in the town, you would not prefer going to this place again. There are better restaurants with less prices."
3.0,"Food was Ok not awesome. Starters are good, main course food is not spicy and chicken pieces are also not good quality. Food quality can be improved."
4.0,"My partner is very difficult to please when it comes to her penchant for her Dals and the high scrutiny to follow! After a lot of research, she has found her favorite Dal Makhani in town and this place has become a weekly routine of sorts, be it in place or home delivery.  Last weekend we had a good time there and tried some of the menu. Great ambience, friendly staff and an interesting dance performance by the staff to top it all off! Veg Galouti Kebab was good. Cold coffee felt diluted and too thin though. The Kaala Khatta flavoured LIIT drink was pretty good to taste but yet again felt diluted and could be better."
4.0,"Nothing special about the ambiance considering the price bracket they fall under. However, they really lift the mood with peppy Punjabi songs and I loved that part. Waiters are very polite and try their best to suggest dishes based on what you like. I tried the Sabz Burni which was too yummy. It had pickle flavor in it which was not overpowering. A lovely mix of vegetables that I couldn't stop licking off my fingers. Next I tried the Handi Gosht that had very nice brown colored gravy. Although, I did have an issue with the amount of meat on the mutton pieces. The next time I go there I'm gonna stick to Chicken. Teamed both these curries with Naan, Lachha Paratha and Roomali Roti all of which were soft and well cooked. I think the reason I'm going to remember this place is the desserts. Rabdi with Jalebi and the lovely Dhabe Da Meetha are a perfect way to end a meal."
4.0,Nice north indian food... The cutlery and ambience is typical of the dhabas on the punjab highways.. we tried the burni sabzi and chole .. worth a visit..
2.0,"We went to this place for a family dinner in a group of 10. Visit started with a situation as we got stuck in the lift with kids. The lift from starting gave a weird vibe. As the place is on 3rd floor and we were with senior citizens we went into the lift only to get stuck and start our evening with kids crying. Now comes the food part. We ordered Veg only. We ordered veg platter, Tandoori aloo, Lahsooni palak, bhindi masala, dal tadka, chole, garlic naan, tandoori roti, and jeera rice. Food was average and only thing which was upto the mark was tandoori aloo. Chole was really weird, being a punjabi restaurant we expected atleast chole to be good. Another thing which was really awkward was that the servers taking plates without asking. Two members who were still eating had their plates taken away. I think their were people waiting so they were asked by the manager to hurry up. Overall it was not a good dining experience. Food taste - 2.5/5 Ambience - 3.5/5 Quantity - 3/5 Quality - 3/5 Service - 2/5 Lift - better take stairs. Chances that I return - No chance."
4.0,"Ambience- 5 star Staff- 5 Star Veg Food- 3 star Non veg- 4 Over all experience was good, I ordered kahadi paneer and tawa mushroom and both were ok, I won't say it was great or bad but I had fun with my friend, My friends ordered non-veg and they loved it though, so for overall experience 4star"
1.0,"This is a very overrated place to be honest. The food is bland, no variety on drinks, and the desserts are pretty average. Plus the ambience is a total downer, and they add service charge to your bill without even informing you. Not Recommended."
5.0,"The place for delicious North Indian food and the lassi is to die for. Here the some dishes worth trying veg galauti kebabs, non veg platter, fish tikka, butter chicken, veg malai kofta and mutton curry. Nothing to complain about. Try this place when you some northy food cravings."
4.0,"Veg galouti kababs were excellent! Paneer Butter masala, garlic naan n amritsari khulcha were pretty good too. The Mushroom starter was average while masala papad was not any good. Still overall a good place with good north indian food n vibe!"
5.0,Awsome food taste and quantity. Surrounded by good companies..Also liked the ambience. Recommended for team lunch .. lunch time is good .. the service could be a bit fast
5.0,"Amazing food, amazing service, amazing music. I'll recommend the dal makhani and chhole. Do try the Cheese Garlic Tomato Naan. If you're from Punjab, this place will surely remind you of your hometown."
5.0,"If you are really looking for some finger licking north indian veg and nonveg food.. this is the place... -5/5 for ambiance -5/5 for food  -5/5 for value for money (appears to be on higher side but once you get the portion it's very much justifying) -5/5 for service and suggestions as per the group to place the order  We have done some crazy stuff and had our beer in Kullhadd for the first time. We ordered Bhatinda Chicken Curry which was just awesome, dal makhnai is famous n after having it we realised why its famous just out of the word and Palak lahsooni was also too good...!!!"
2.0,Two stars as we went only to have dessert. Especially Kesari phirni. The Phirni has to be chilled but it wasnt. Phirni is a kheer and yet there were not dry fruits in it. It was just plane rice grinded mixed with sugar and kesar thats what they are serving.
4.0,It is very good restaurant .great service by rajat.. come here mostly. Had chap and malai kofta and jaljeera .. everything is tasty .. frndly and cooperative staff
5.0,Loved chicken tikka and butter chicken here. Amazing service by devender. The vibe of the place is also nice. must visit if you love north indian food.
4.0,"The place is good for hanging out with your bros or family members when you want to have good quality conversation. The location is perfect as it is in the main Marathalli area and also, the menu is well thought through. They focused on adding quality food and not a lot of options which I personally prefer. Try the classic old butter chicken(it's totally worth it) with onion kulcha and rumali roti. Total fab  Lassi lovers can hog on mava lassi while having butter chicken. The only point I deducted was for this starter amritsar da kukad. Some people might prefer that overcooked charcoal flavor but for me, it didn't click somehow.  Will surely visit again.   Ambience: 4 Food and presentation: 4 Staff:5 Location: 5"
3.0,"Food is simply amazing. We order Paneer Butter Masala, Kofta, Tandoori, Roomali Roti and Kulcha. Most of it was good except the Roomali Roti which was cold. Also, the place is highly expensive. Keep a check on that as well. Ambience is decent and location is good too"
4.0,"A great place to have authentic North Indian food. The kebabs, gravies,bread, rice preparations to true to the actual tastes. The only qualm was that I think it is on the more pricey side. To my surprise the prices vary between the indiranagar and marathahalli joint too of the same restaurant. Would recommend a visit though."
4.0,"Great ambiance !! Loved the interior, delicious food !! I have uploaded a picture which I loved the most in my Instagram account,  Sweet was really good.. but a bit pricey compared to quantity"
5.0,Dal Makhini and Veg Platter of this place is worth to go for. Ambience is nice and Zomato Gold is must if you visit this place cause of its cost.
5.0,"Delicious food and very hygiene. A bit expensive though, but worth giving a try. Ambience is good , punjabi cuisine is best relatively. Would visit again!"
4.0,Nice ambeince..Staff was friendly and we liked dance performance by them...Food was amazing specially paneer and dal.However masala papad was a disappointment. Further they are charging bomb for 2 very small pieces of pan so think before ordering pan...Overall a nice experience
5.0,This place gives you feel of having proper dhaba food. The blend of masala n spices are perfect.It is of the my personal favourite restuarants . No matter if gou order veg or non-veg the food will be absolute yummy..
5.0,Excellent service was well taken care of. Appreciate the staff. They were extremely friendly and helpful in getting what I wanted. Kudos. Will come again
4.0,Ambience 5/5 Food 5/5 ( only problem is breads. Roti isn't good compared to the main course) Staff 5/5 Value for money 5/5 (if you've zomato gold)
5.0,It's a place worth a visit. One of the best place to have north Indian food. It's bit on expensive side but I used zomato gold and it costed me 700 for two people.
2.0,"The Dhaba failed to live up to the hype as many recommended. The ambience is absolutely beautiful with a mix of retro & rustic, however the food is a complete let down. Prices are quite high.  The buffet on a Friday was very average. Most of the dishes had excessive oil and lack of flavor especially the Bhindi masala and Paneer Curries, the chats and roti were very good though.  Chicken biryani, the meat was too dry and masala was way too tasteless, though you could see masala.  A highly priced place for below average food, wouldn't miss anything if you skip this restaurant. Service is great & courteous."
5.0,"I got to visit Dhaba which is located at Marathahalli. Before visiting I have heard that Dhaba serves one of the best Punjabi foods in Bangalore and after trying out their food it is definitely true. The ambience is such that it gives a Punjabi feel, adding to that was the friendly service by the staff which gave me an amazing experience at this place. I was able to taste the food from different Dhabas around India and I have learnt that there is so much into Indian food than there is. Hats off to chef for preparing such delicious food.  Masala Papad  So I started off with a Masala Papad and a glass with a glass of old monk. The masala papad was topped with onions, tomatoes and spices it was so flavourful. It is a perfect munching option that was paired with Old Monk.  Chicken Manchurian  The next dish that came out was the Chicken Manchurian which was a mix of Punjabi and Chinese flavours alternatively can be called as Chingabi.  Sanghi galassi  It was a collection of drinks from different parts of India . These were the palette cleansers which refreshed the taste buds.  Galouti Kebab  Now the dish that came next captivated me was this dish the Galouti Kebab. It was pure delight which just melted in my mouth literally and I was literally blown off.  Amritsari Kukkad  Marinated with spices that are whole and not grounded. So that you get that flavouring in the chicken. It is lighter flavoured chicken dish that I have come across till date.  Balti meat   The signature dish of Dhaba, that pairs so beautifully with the Missi Roti. Loved the curry it was delicious.  Bhatinda chicken curry  I love most about this dish is the warmth and the soothing colour of the curry which is just the comfort that goes along with Butter Garlic Naan and Dhaba De Roti  My favorite was the Galouti Kebab.  If you want to taste some really great North Indian cusine I would definitely recommend Dhaba.  Location -> Dhaba (Marathalli, Bangalore)  Like/Follow/Comment #tangytreats                                           ...Read full post on tangytreatsonline.wordpress.com"
4.0,"We went to Dhaba for lunch last day. I will come directly to the review  1. If you have ZOMATO GOLD then this place will be a good deal. 2. This is my second visit to the place. Like the last time this time also I liked everything about their food. We ordered Highway Special Chicken Tikka(properly marinated and cooked) , Palak Paneer(traditional and authentically made), lachha paratha and Ganne juice wala mocktail. The mocktail was really really drool worthy with some pudina and nimbu flavour in it. 3. Located at very busy street the place does not have a proper parking I felt. They do have a valet parking but last time when we got our car there were loads of mud on the wheels. This time they said parking was full and we had to go to Innovative Multiplex and then park our car."
3.0,We decided to stop over at this place after a long drive for lunch on Saturday. Opted this place based on the 4.3 rating and wanted some North Indian veg food for a cuz who was visiting us.  Place does give you a North Indian feel and we placed orders for veg and non veg. Mutton sheek kababs and some potato fry with honey. Channa masala and butter chicken with some naans and kulchas. Lassi to water down the food.  The food on the whole was nice nothing to write home about but what happened as a gold member is what I am totally ticked off about.   So we ordered about 4 main courses and I checked in with zomato gold. When the bill was brought back I realised they hadnt subtracted the 2nd highest item on the bill but rather the 4th highest item.  I informed the waiter and he said he will get it corrected but ended up coming and saying that they could only offer the gold for the 2nd starter that I ordered. To which I contested and so the manager came by and gave me this concocted idea that since I ordered two starters the second one is free and surprisingly to our luck we ordered the second veg starter towards the end so his dumb logic didnt fly so much so he got angry with the waiter who served us well and told him to get out. Feel sorry for the waiter and tried to see if I could get to speak to him before we left but couldnt. This experience is not something I would like repeat so I really feel the zomato gold doesnt live up to the hype it is   This is not the first time restaurants have come up with weird ideas of how to inconvenience the customer who uses zomato gold
1.0,Today first time i visited Dhaba but it was just below average . Food are tasteless and expensive too. I ordered food which includes Tandoori roti that cost 59 rs each ...very thin and small roti...i don't know on what basis they are charging so much....
3.0,"The ambiance is  great I mean full punjabi,  but the food is not good at all I tried this place two times both veg and non veg are in the same condition not good in taste. The table service is very good and is at the perfect location."
