Rating,Review
4.0,Nice food. Lassi is awesome. Worth the money. Nice food. Lassi is awesome. Worth the money. Nice food. Lassi is awesome. Worth the money Nice food. Lassi is awesome. Worth the money
5.0,"Very nice place, good food. Loved it !!! Really great place to be . Been here with my family, overall loved the experience. Strongly recommend this place to all"
4.0,In a search for Punjabi cuisine I landed at this place . Ambience is truly like a Dhaba! Kalami kebab : 5* garlic chicken: 4* hara bhara kebab: 5* mushroom- paneer curry: 5* One thing u should not miss : Lassi
5.0,"Good food, good ambienve,they served very well.food was too tasty.planning to visit one more time again.outside its ok in the evenings but not in the aftnun.but preferrable plce for team lunch"
5.0,Amazing food. Paneer cooked perfectly. Lassi is a must. Went out with office team and had a really great time here. It has amenities like a Dhabha. Good service.
3.0,Got 5% off on bill for writing positive review.  Tried aloo paratha. Paneer kadai and Dal fry. Good place for lunch. Taste is average and it's one time.  Service is good and Ambience is good. 1 or 2 selfie for selfie lovers.  Pan is good.
5.0,Food is amazing and the ambience is very nice. We have ordered kadia mushroom and chicken angara. Both are lip smacking dishes. Their ghee roti is fantastic.
5.0,Good place to spend time with family and friends..food and service are very good.good ambiance..best choice for both veg and non veg...the dhabha style cot and seat are really awesome.. overall experience is awesome.....
4.0,Good food. Decent place. The chairs and seating should be better as tall people do not find much comfort through the long waiting times. Lassi is a must try and so is the pahadi chicken
5.0,Place is really good. Highly recommended. Malai paneer tikka is best amongst veg. Staff are friendly and food order and delivery is really quick.
4.0,Food is Awesome but a bit pricey against quantity provided. Ambience is very good. Service is good. Quick response time for order. Very nice staff.
5.0,A good olace to have food. The food is delicious. Ordered chicken items which were really cooked well. Will recommend this place for sure. Good Luck
2.0,Ordered food for parents and they hated the food. The portions of mushrooms were less for the price paid and the curry tasted bad. I am not sure if they even check how the food is before delivering?
4.0,"Food - 8/10 Few dishes I tried are tasty like bhindi, egg curry, dal, kofta Service- 4/5 Price- Costly (like dessert) Ambience- Average Not happy with the PAAN and seems not worthy of the price."
5.0,"Extremely delicious food,nice ambience  We tried the Paan,it was nice,try babycorn tikka as a starter,a must recommend for everyone........."
5.0,Nice place to hang out with friends and colleagues. Food is served clean and tasty. Lassi is very good and sweet. Non veg is best here. Tasty and spicy
5.0,Very good restaurants are was friendly and the food was really good and I and I specially like the lassi. Place is good and friendly and service is quick and nice place to eat. Place is awesome
5.0,"Good food, fantastic service. Taste is awesome. People are very good. Price is reasonable. Look and feel of interior restaurant is awesome.restaurant people dressed in well mannered. Friendly with everyone. Great food with homely environment. The beds are arranged in dhaba style so that people can sit like in a dhaba. Hygienic and well served."
4.0,"Good Food and Good service,liked it, Good amibanc for group eating,native test of Punjab..will recommend to go to friends for North food.thanks"
5.0,Very nice food. Tried for an experiment in this restaurant as we heard a lot from our colleagues of this restaurant and the experience is awesome. Kulhad lassi is superb.
4.0,"Had a lunch awesome food , tried kofta lassi butter naan , all stuffs were great. Sitting arrangments is very traditional you can select Mudda , khaat..."
5.0,"This place is just awesome. Food quality and the variety in dishes makes you come here everyone.i would definitely recommend this place. Good ambience, lip smacking food. We visit this place very often for the mouth watering dishes."
5.0,"The food taste, quality is great. We ordered veg ball chilly, chicken chilly in starter and it was spicy and tasty. Then we had veg kofta (medium spicy) was good and some kulchas and naan. Kulhad lassi is must try. Ambience is giving a actual dhaba feeling. Had a great food and time here."
5.0,"Delicious food both for veg and non veg. As per me you should try chicken wings, crispy veg and chicken lolipop. Also the staff was quiet warming.  Quick service. Loved it"
5.0,"Awesome food,indeed a great ambiance. Would suggest to try the sweet pan( must to have) . Overally a good experience. PS: if you love spicy don't go for Chicken afgani"
4.0,chicken butter masala was very yummy. it was mildly sweet and had less oil.sweet kulhad lassi was very amazing and nice.hulka was very soft.
5.0,Chulha chauki is one of the best restaurants in Brookfield area. Amazing food and good ambience makes it worth coming so many times. Affordable too. Service is also good. Always had a good experience here..
4.0,This place nice to have dinner. It's really good and sit in cots good quality is good and service is good Pulka is very nice Gravy is littl spicy
5.0,Amazing place. After a long time I get to rate a place 5 star.  Staff: kind and attending to your needs.  Ambience : terrace dining... Awesome.!!  Food : had ccdd mushroom tikka chicken tikka paneer Paratha.... And the highlight Khulad Lassi.... Sweet Lassi served in a mud pot... Yummm....  Price: very reasonable.  Totally recommended.
5.0,"Food was very good ,. I recommend my friends and families to come and taste atleast once.... Very good environment , good and tasty food available"
5.0,This place is really awesome. Lots of variety of chicken and veg items. I even don't remember my number of visits to this place. I had chicken Lahori which was prepared as per my choice.
4.0,Nice place to hang out .Food was delicious and great service and ambience.Been a frequent visitor and will recommend to friends as well.. Must try chicken angara
4.0,Nice food... Really like... Good service and quality. The food was served hot and tastes nice. Staff was good and friendly. Good variety of dishes.
5.0,Love this place . But the waiting time for getting a table is very huge. Love the ambience and the food. Felt worth the money. Staff are polite and response was good .
5.0,"Masala Papad is a must try. Lasuni kebabs are good, sawariya kebab is ok, tandoori kebab is good. Its better to go with some roti, naan, phulkas rather than choosing biryani. Try out punjabi dishes in specific. Ambience is good at night. The lamps and the charpai gives a great Dhaba look, as this is on the terrace you get a open sky view too."
5.0,Good Food and different dhaba seating. We have tried roti and curry .. Rotis are soft and good. .#Dhaba ..#groupgatherings... good rooof top Place to visiy
5.0,Loved the food and the service and ambiance best place to have dhaba food must try item is lassi and bhuna panneer tikka and chiken pudina biryani
2.0,"The only reason that I gave the second star was for the decent food. People have been giving great reviews about the food and staff, but I dont know what happened the day we went there. It was my friend's birthday and we were a group of twelve, the place was full already even on a Tuesday. So when we got the menu we immediately ordered as it said the order might take 25-35 minutes. We ordered starters and main course both around 9:20. All had come from office so we were quite hungry. The starter came at 10 and the main course at 11. We were really hungry and infuriated, and when we asked the staff that why it was being so late, we got rude and sarcastic replies from the manager. The food was nice but didn't justify the high rates. It was overall bad experience and no one in my circle might be visiting the place again."
5.0,"Food is good in taste also not very costly. Ambience is themed and good, not very favorable in summers though since AC is not available. Can visit with family also. Overall, I recommend visiting this. Must try lassi"
5.0,Best Place to Hang Out with Family and Team .. Visiting this Place regularly . You Order Any dish the taste is mouth Watering ..  I am in Love with the Lassi There .  Yummy
5.0,"Food is good, ambiance is good and waiter service is also good, staff is very good in nature recommends chili paneer, Kalmi kabab, tawa chicken"
4.0,If u want to have authentic and delicious north indian veg and non veg food..would suggest you to visit this place and enjoy north indian jayka..and after having main course..plz try lassi
4.0,Ambience is good and service is also so good. Food is also tasty but people who wanna eat spicy food they have to tell it in prior mentioning extra spicy else everything is good
5.0,Nice place to hangout. Good food. Nice ambience. Many varieties. Chicken dishes are recommended. Lassi was amazing! Pan that was served at the end was good
5.0,the service was extremely good. the waitor was very professional. the dishes served were very delicious . the ambience was very good . cheeeers
3.0,"Decent ambience + homely food + friendly staff sums up my experience here. We ordered gobi 65, paneer tikka, baby corn masala with roti/naan, lassi and paaan. Note that you will be tempted to eat the paan by its look but mind you it's chargeable ;) It might be spicy for non Andhraites. The taste was not too great but decent enough for a try sometime with friends when you miss your family and homely stuff."
5.0,The place has good flavours for Indian and Chinese cuisine.good hospitality.good service. A must visit for family and friends.the masala papad has a tangy taste.
5.0,Nice place to hangout with friends. Food and quality both are very good . Must visit this place . Hospitality is also very good all the people's are awesome there .
5.0,The food is really awesome and till date the bestest food ever in city..really mouth watering...u should try all the kabas...i m sure it wont ever disappoint you in any way...
5.0,Amazing food... Worth the money ... Bhindi do pyaza is a must try.... The ambience and the service are mind blowing... People residing at BEML and aces layout should try without fail
4.0,Food is very delicious. Veg is the best here. There many varieties available here. just come again to this Dhaba. Best place to have food.....
5.0,"Good service.... Co-operative staff.... Tasty food.... Good ambience.... Eat your heart out.... Amazing ambience created with simple and best products as is the quality of food , street food sitting types and matka pani kaaaa"
5.0,Awesome place to have lunch and dinner. Had great time with friends. Nice service. Ambience is good and seatings are okay. Lassi is awesome.
5.0,"Good food, great ambience... caters exactly how you want... Masala Papad is one of my favourites. Lasuni Kabab is wow... Lassi is a must try.  5/5 for hospitality  5/5 for food  5/5 for hygiene"
5.0,Good food. I had lassi which is really nice prefer the kullad one don't go with steel glass as it has some smell. And i really enjoy the ambience
5.0,Very good food . Nice ambiance . Lollipop manchurian was awesome. Chicken manchurian is awesome. Reasonable price . Panner tikka is awesome   .
5.0,"Good food, wide range of varieties . Lassi is exceptionally good . A must try out place. Good ambience , good staff , good place to hangout with friends"
5.0,"Nice food Yaar...had chicken pepper, mutton do pyaza which was amazing.. d lassi was great and authentic... My colleagues had vegetarian food was also great.. as said by them the paneer tikka was awesome... The veg palao they ordered was a bit flat.. so better look forward to it All in all it was nice food actually I actually loved the setup and the interior... Gives the feeling of a farmhouse"
4.0,"This place is one of our favorite for north indian food. Good service. Good quality items. Decent ambience. Good work :) Recommended food items are babycorn manchurian, sweet lassi, jaljeera, kadhai paneer and so on."
4.0,"Had lunch here. Ordered masala papad, 2 chicken starters, garlic naan and egg masala. Taste wise it was great. Overall it was a great experience."
4.0,One of the places in Brookefield where I don't think twice before going! Today I ordered 1.Starter-chicken sawariya-mint based medium spiced tandoori chicken - liked it! 2.Curry-chicken lahsuniya-loved it! Ordered plain phulkas and I always go for a sweet pan served there! :)
5.0,Recently visited this restaurant .Very good ambience.Great food.had a nice time with my friends.taste of food is awesome and got it served on time.very nice and humble staff.Five star for Chulha Charlie Da Dhaba
5.0,An amazing place to dine out. Starters are delicious and mouth watering. Kullhad lassi is a must try. The essence of kullhad makes it toothsome
4.0,"Typical ""dhaba"" themed restaurant with a good ambience. Even the workers over there are in desi style and u feel a village..kind of a vibe. Sweet lassi was given in big matka kind of glass which was bliss and the north indian dishes are great. They can improve on providing better spacing between the tables and the chairs, which are not that comfortable to sit for longer time."
5.0,Good food well cooked good preparation we loved taste of both veg and non veg I would recommend place if you want to Cherish North Indian food
5.0,"Authentic north Indian food and seating arrangements. Nice place to hangout with friends. Little crowded on weekends but on weekdays, it's normal. Loved it. Price is reasonable."
5.0,Nice ambience...nice place to spend time with friends along with the food ...food quality is good and also the service provided was good. Suggestable to visit.
5.0,Amazing food with great taste and presentation. The ambience is good. The staff is very penchual and cooperative. They maintain the hygiene and cleanliness.
5.0,"Nice place to hang out with friends family and the ambience is good.Food is good and service is fast, very friendly staff and dining Special credits to the service"
5.0,"Good food, reasonable price, fast service, great variety and taste! Great value for money. Highly recommended for any small or large group of people."
5.0,This is place good for tasty food and you can taste different variety and delicious food.. perfect place to spend you dinner with dhaba style feel..
5.0,Food and ambiance is awesome. Love to have food here. I had veg. Bindi dopiyaza is awesome. Sweet lassi was my favourite. Will sure come again.
5.0,"The ambience is just great...!! The vintage style of seating feels great. Ghee phulka, palak paneer and kulhad lassi steals the show. Must visit for garma garam lunch / dinner any day"
5.0,Chulha chauki da dhaba is one of the finnest restaurant in brookfield. Must try allu chilli and everything is delicious and ambience is also like dhaba.. Must try
5.0,Nice ambience and great food!! Would like to come back again!! Service was also good. Excellent taste in non veg items and fantastic serving.
5.0,Good food and fast service ... Nice Ambience...liked chicken wings and khullad sweet lassi ..good place if you want to come and have good lunch with family .
1.0,Reasonable food but priced high. They r having 5% off if u r posting in social media in their favour. Not so good service. Overall not worth the hype
5.0,Loved this dhaba style place. The varieties of parathas are what made me happy. A dish I would recommend is the hara bhara kabab. After the meal the delicious lassi served at the place is sure to put a smile on the face.
1.0,Went with the team for lunch. Very very disappointing experience. Terrible taste. Chicken not cooked properly. Even butter milk was bad. Had to cancel cpl of items as well. Chicken Biryani looked like Chicken Pulao.
5.0,Food is very tasty.ambience is also good.good experience.staff is very friendly.paneer butter masala was very tasty.butter chicken masala and Kalami kabab was very good.
4.0,"we visited this place frequently, food quality is very good and hygiene is also fine. the ambience can be improved for summer days. good food good life"
3.0,I visited bangalore and tried this restorent it was quiet good in fact I like the taste of food it's just that the place is too much crowdy and we have to wait for turn and there is no waiting area so we have to you wait on stairs but the the food is good and the Ambience of the Dhaba is quite convincing.
5.0,"Awesome Food quality, must visit this restaurant to have authentic north Indian delicious food... worth to spent money ... must say.... best in brookfield.."
4.0,Kullad lassi is thick and very good. Veg food all are very nice . Highly recommend. Very good service . All bewerages are awesome. Please review
5.0,It is nice place to have north Indian food. A lot of variety available. Cooooooooooooooooooooooooooooooooooooooooooooooollllllllllllllllllll
4.0,"Good restaurant for affordable north indian food. Taste is pretty good, especially the chicken dishes. I liked their biryani too, which tastes different from the regular Hyderabadi biryani I am used to. Not a great ambience and not so comfortable seating. The ambience tries to give dhaba like setting but doesn't really work. Packed on weekends, so better to visit on weekdays"
5.0,"Nice ambience with good service, great place to find this here in Bangalore. Starters.. main course is good....nice place to visit.... veg too...."
5.0,Food is not so great and prices are little high. Ambiance is for what it is best for families and couples. One time visit is a good experience.
5.0,Very nice service and good food. Liked the starters available in this place. Lassi is also very delicious. Will recommend others to visit this place.
2.0,Biriyani is worst here. It was like they added chicken curry with normal rice. Chicken gravy item was okay compared to biriyani. Ambience was good with light music
5.0,"Good food, friendly service. Had a great experience. Ordered vegetarian food, good ambience. Near by and affordable. Nice place to visit for good experience."
5.0,Chulha Chauki Da Dhaba is my all time favourite restaurant. The ambience and food sweeps me off my feet. The food here is finger licking good. The staff is very courteous as well.
5.0,"The food was really good .. we enjoyed it a lot . Good atmosphere, comfortable seaters, services can be better... The idea of cot and chairs like that in Punjab is really good .."
5.0,Good tasty food . Best place to have lunch .kabab is best . Service is good here. Food is having mid spicy.lassi is also good . Visit at least once
5.0,Visiting this place from quite a long time. The interior of this place is something that will make you feel like dhaba. Food is awesome. Reshmi kabab is something that you should never miss
4.0,The food is good and the quantity of each portion of vegetables is sufficient for four people but the staffs are not very particularly friendly specially on a busy day.
5.0,Nice ambience.. Awesome food.. Both quality amd quantity wise.. Perfect Desi style place to calm yourself and go back to the golden days....
5.0,Always a wonderful experience  Especially the lassi part. Totally worth it  Had a great service. Will definitely visit place many more times
3.0,Way overpriced compared to other restaurants in the same area. Small place and overcrowded so u will not be able to talk with ur grp properly. Coming to food I felt its average quality. Starter where good but didnt like main course at all. We didnt tasted any veg items so not sure whether they are good or average. The item which we liked the most is there Lassi. They serve super lassi.
5.0,Lassi is the best... All types of kababs are good. Ambience is good.. Chaach is also the best drink here. The special Chatapata kabab is really very good. Mutton biriyani tastes good but pieces were less.. But was cooked good.
5.0,Good Restuarant good food delicoius service is go od locality is good and timely service great good delicious food aaaaaaaaaaaaaaaaaaaaaaaasa
5.0,Great place to be...!!! Chicken butter masala was amazing  Good ambience. Good serving speed. Sweet lassi was good. Veg food was just above average.
5.0,Nice food verry good serves and food chulha chauki ad dhaba Brookfield come heri chulha chauki da dhaba verry tast food lassi verry nice tast
5.0,Great food. Good service and staff. Chilli Gobhi and Lassi is a highlight of the place. Must try masala papad and sweet paan as well. Thoroughly enjoyed dinner.
5.0,"Good foods, good place for every one, i will suggest every one to visit who want a cool place for dinner . Good ambience n good north Indian food. Can spend quality time with friends and family. '"
4.0,"Loved the lassi, jeera rice and chicken 65. Rogan josh could have been better. The ambience is really nice. Staff is very friendly and courteous"
5.0,"Combination of great lassi and awesome food, must visit for authentic Punjabi taste. Must try kullad lassi, and butter masala. With ghee phulka....."
5.0,One of the best places for food. Veg and non veg dishes are equally good. Good ambience. Lassi is some thing special here. Service was good and on time.
5.0,This place is good for tasty north India food  Its much visit place  Specially Panjabi style  Lassi are are amazing and good spicy food  !!!
5.0,Nice food. Nice ambience - gives a village like feel. Relaxing experience. Good place for family. Need to book in advance on weekends. Paan is nice too :)
4.0,The best lassi in bangalore. Loved the lahsuni chicken kabab. Though i dont like the vegetarian food here but the non vegetarian food it must try.
3.0,Average average average average average average average average average average average average average average average average average average
4.0,"Quantity was very less and Very spicy  but service is very good. ,,, First time we visited ,,, Place is very nice feels like having in village,,, Good sound system"
4.0,Nice ambience.... amazing service...folks here are polite...food is tasty....has a proper North Indian taste to it.... definitely coming back here again....
5.0,"The food is really good here.starters and main course like bhindi do pyaza and paneer chatpata ,baby corn chilli and dahi boondi raita were really good.,....... .  .."
5.0,Best place we found for north Indian food... Family friendly place and yummy food.. Ambience is awesome as well... Friendly staff and quick service..
4.0,The nearby go to place for spicy north indian food cravings.. crowded during weekends and the waiting time is usually 20 minutes + during dinner hours.. would like to recommend their plain phulkas and dry subjis..
4.0,"Hidden Gem it was!! Total Punjaabi Dhaba style Restaurant!!  Yummy Butter Chicken Masala, Fulka with ghee, Chicken Tikka & Chilly Chicken was on our plate!! I loved it totally!! Busy hogging & forgot to take pictures!!  Punjabi style non veg lovers Please do try it once!!  PS: Lassi was amazing"
5.0,"The food is amazing and waiters are really nice. Masala papad, roti, dal makhni is yummy. Ambience is nice and cozy. Both open and indoors! :)"
5.0,"Great place, great food , must try lemon chicken wings,chicken dopyaaza ,kullad lassi. service is also prompt.must visit. Pocket friendly and sevice was excellent and great place..."
5.0,Good ambience and food! Delicious food and worth the price ! Good service too ! Must visit place especially for dinner! I have visited this place many times and it is amazing
5.0,"This place have good ambience and serves delicious food. Quite good to visit with friends, family and colleagues. Had a good time. Thanks chulka chauki"
5.0,"Food has been very nice, staff is very polite and service is quick. The spices and taste is well balanced. 10/10 recommended. Would visit again soon and with more"
4.0,"Amazing place. Methi malai matar is a must try. Don't have air conditioner, so, it's little warm in summers especially during day, but the staff is really friendly."
5.0,Food quality and service was upto the mark.. I like the atmosphere and theme also.. Pan was also good Veg mix u should try and tandoori roti
5.0,I came her with my colleagues for a lunch out and it was a really good experience. The staffs were really polite and understanding. The food was also good. The spicy anghari chicken curry was pretty good!
5.0,"Great food , we had a great team lunch in Chula chauki da dhaba. If you want to have have awesome north food this is the place. The ambiance is also awesome, which gives you modern dhaba style feeling."
5.0,Amazing food and fast service. Lemon chickn is must try. Location is very good. Service. Is so good and will prefer to comeagain and again. Thanks
4.0,"A proper village themed restaurant with Punjabi taste in food! Good place for casual dining.The food is exceptionally good.You can see the popularity of the restaurant by the crowd itself. Must try-Mushroom pepper dry, Chicken hot garlic, Chicken Punjabi Masala"
4.0,"Oh yeah!! This restaurant has the local flavour which reminds you of outdoors. We went on a Sunday night. I was amazed that the place was almost occupied by 7:15 pm. Kudos to their local flavour. Coming down to the food, we ordered chicken Tikka and tandoori chicken which are absolutely good. The main attraction is kulhad lassi. It is awesome. Apart from that, Service is appreciated."
5.0,Great food and taste ambiance is also nice overall nice place to go out for food. Chicken was good and lassi is must have. Dabha will go be you a good feel of traditional dhaba
5.0,Good place.. Good food. It was a nice experience to be here.. If you are craving for Punjabi food then this place is must visit.. Both veg and nonveg items are good
5.0,Very good food and was very well taken care by Mr. Mukesh and Mr. Padam. We had requested for less spicy as well as room temperature buttermilk which was taken care of. Good place to eat and spend quality time!
3.0,"Phulkas , Stuffed kulchas are good.., masala papad was good.., Dal palak was very poor.., khulad Lassi highly recommended. But gravies quantity was very less. Staffs are too kind"
4.0,very nice place to site and have tasty dinner.many time have visited this place and found the service and staff very frandly and cooprative.fum time with chulha chauki
5.0,A good place for North Indian food. Dal quantity customized to our requirement n they were willing to do it. A great gesture. A good place for family n friends. !
5.0,Lemon chicken is a must try. Starters are really tasty and ambience is really good. Main course is also worth trying. Crowd is decent and the staff is polite.
5.0,"Ambience and food served is very good,as it is rooftop resturant its very calm place to hangout.chicken dishes and lassi is very tasty.a must visit place in brookfield."
5.0,Food is awesome with the best services and ambience is a add on. Kulhud lassi is yumm and a all time favorite drink. The service is fast and appreciated
