Rating,Review
2.0,"Today I have visited this restaurant after seeing a nice review in Zomato.But I am quite disappointed with the food quality.We have ordered mutton sheekh kabab , Amritsari fish,naan ,chicken Aag baboola and lassi. Sheekh kabab was good.Amritsari fish was not at all good and this is no where similar to actual Amritsari fish.Chicken Aag baboola was not good.It might be possible that we did not order the signature dishes.But overall it's not good."
5.0,"The food was amazing. All items, dry or curry... very tasty. Portion size was small for everything but it was worth the taste. I would love to order again."
1.0,Very bad experience..I ordered butter chicken and it has full of sand..Some ingredients might have fell down and they have taken it from ground with sand it looks like..Friends please avoid this place..I will never order food from here again
3.0,"Went here because of the Zomato gold. Ambience was good. Service was really great. The staffs were friendly and courteous. The place was little hot as we went for lunch and its in the terrace of the building. Coming to the food, it was really okay-ishhhh. We had three starters, sultani seekh, lahsooni tikka and lal mirch tikka in which the latter both tasted the same . For main course we had CK-47 (the best of all) and some khada chicken. The peshawari kulcha was also good but oily. Finally the lassi was really good."
4.0,"I went here three times with my friends for birthday treats. The food is good. the chicken starters are must try. Veg gravy items are also good. The price seems reasonable and for dessert, you can have the lassi. They have varieties for that in quantity. Satisfied with the experience."
4.0,"A must visit place for your love for Punjabi dishes, rooftop ambience makes the experience even better. I tried chicken tikka masala and would rate it 4/5 , only concern is that the service needs an improvement big time."
4.0,"While searching for some North Indian restaurant in H.S.R, got to know about this. Food is good here...had chicken kabab here and it was really tasty.Special Lassi is famous here....If u want good food ,u can go for this place."
5.0,This is the best place for punjabi food in Bangalore. My favourite dishes are soya chaap and sultani aloo in this restaurant. You will go again and again after 1st visit. Great one.
3.0,As I walked in was happy with the rustic ambience and the punjabi music but the delay in service was a huge turnoff. Finally after a reminder when my server brought my starter I asked him about the delay and he said because I ordered a non-veg starter. I was truly surprised by his absurd response and responded back accordingly. The Tandoori chicken was piping hot and had a great taste however the mutton seekh kabab could have been cooked a bit more. Dal makhni was definitely not a home run considering when a delhiite has had a taste of authentic one. Loading food with butter and ghee does not add value if the flavours are not there. Started well but disappointed with the service..did not meet expectations!! Will give it a pass.
3.0,"Starters were good, but the main course was not nice. Place is decent and nice punjabi music is played. Non veg food is better than the veg!"
4.0,"Amazing Food, Quick Service. The Broccoli and lassi are a must try.  It's a must visit for vegetarians and punjabi cuisines fanatics. We have been over three times and never have been disappointed by the food."
5.0,food is served hot n on time
4.0,"Good food and prompt service, but to be fair not much rush too, on a Sunday evening. Only thing is as a vegetarian, you will be bored as most things are paneer only. Loved the lassi."
5.0,This place is one of my most favourite Punjabi restaurant in the town. Be it the rooftop ambiance or be it the simplicity of the restaurant or be it the yummiest malai chicken/malai paneer I just can't control my self from entering to zero miles Punjab while passing by. Unfortunately don't have any pictures as I go busy with the food the moment I go inside. I just couldn't stop myself from giving a 5 rating here.  When it was in ecity that time also I used to be in this place frequently. Then i thought they closed it but again when I found it back in HSR I was just more than happy.Love this place.
3.0,T hought of pure vegetarian hotel but got disappointed. Had to wait for lift to work as it was stuck because of dust coming from road (according to hotel owner). Later need to climb a floor so not advised to go with senior citizens.
3.0,"Food is decent, not that great. We don't like the ambience too much. Also there was couple of times service confusion happened when we visited there"
1.0,"The cleanliness of the hotel is well below standards. Hotel is not well maintained. However the food was not bad. But when compared to the price of the food, they should at least maintain the place with some hygiene. It's in the 5th floor, when I went, the elevator was not functioning. Another thing is the hotel is right in front of big drainage canal, the smell of that has caused vomiting sensation after coming out of hotel. Personally I don't recommend this place for anyone."
5.0,The food is too bloody amazing! Eating a good meal after a day's hard work is so satisfying and mile Punjab is too good at it. Loads of love to the team and the food . Keep up with the good work :)
4.0,"Little hard to find. They went full dhaba mode. By the looks of it, restaurant doesn't seem much. But the taste they offered was really surprising in a good way. Will definitely visit again."
5.0,Great place to have Punjabi food. Loved their starters. Main course is average. Have visited this place many times and absolutely love their starters.
3.0,Visited this place on a Sunday evening. The place is very congested and they have very limited number of staff. The quality and the quantity of the food was very poor.
4.0,"The food is good here.  Ordered tandoori chicken, the pieces were tender, juicy, aptly spiced (4/5).  The chicken tikka masala is nice, had good pieces and the serving size is fine. (4/5)  The cleanliness and service of the place needs improvement (2.5/5)."
4.0,"Good place if you are craving for some punjabi food. Dhaba style ambience with some good punjabi songs in the background. We ordered Murg LalMirch Tikka and Fish Tikka for starters. Both the kebabs wer soft and juicy.  For main course we ordered dal makhani and Ck 47. Daal Makhani again was were really good and strong in flavour.  CK47 suggested by the waiter was okay. The gravy had a strong tomato which didnt suit our taste buds. Definitely going their agin to try their other dishes.  One suggestion to the management, please work on your serving time. It sometime gets annoying to wait for 30-40 mins even for the starters.."
3.0,"Went to this place with friends. We ordered tangri kebab , tandoori gobi and panner tikka as starter.All were super spicy.  Ambience is ok. Food is good. Service is ok. Each order took min 30 mins to get served. The overall experience is ok.  My Rating:  Food : 3.5/5 Ambience: 3/5 Service: 3/5 Value for money: 3.5/5"
3.0,Pretty Average yet expensive food
3.0,"Situated on roof top but covered. Last floor does not have lift. People who cannot use stairs may have a problem.  Food is good, however over last 2-3 years the taste has dropped. It used to be amazing and was my goto place. It still is good though. No complaints here. Try Chatkora chicken.  Service is 0/5. This is the prime reason i have reduced going to this restaurant. Only when the owner is there (Not Uncleji) you could see him going majority of the work and ensuing things are moving. However when he is not around, you have a tough time getting the order. Might stop going soon if it does not improve.  Price is decent.  Ambience - Dhaba theme. Sitting comfort is fine as it is all wooden chairs. Prefer the wooden seat over dirty cloth based sofa which may not be cleaned properly.  Cleanliness - main area is clean. Not sure about kitchen. Rest room is generally dirty."
3.0,"Visited one weekend to try this much talked about joint. Ambiance: Dhana themed, clean but chairs a bit uncomfortable. Good songs were played in the background. Food: We ordered peshawari murgh tikka - it was good. In main course we ordered rara gosht. When starting eating one wont feel the spices at all. It tasted a bit on sweeter side. But as you go on then a bit of spices will take effect. All in all, an average preparation. Rotis and lachha parantha were good though. Service: This part is disappointing. Had to wait nearly 30 minutes for our order to be served. Yes it was served piping hot but waiting 30 minutes is a little too much."
1.0,Worst food .Spice level is too high.i never thought thought that Punjabi food is like that .yak don't ever tried that .true suggestions.spoiled everything
4.0,Good service with decent price and musical ambience. Chicken chatkura being ZMFs authentic dish is worth the try. We gave it a try on last visit and its was yummy every bite.
3.0,"A place for good punjabi food. Went there with some friends, with my Zomato Gold benefit on food. I had ordered one Punjabi Paneer and One Dal Tadka. Paneer was decent but really liked the dal. We get options like tandoori roti, phulka etc. The ambience felt like is not so decorative, very simple. I wanted to rate this place 3.5 but since I can't, I have rated it 3. The reason for being low in rating even the food tasted good is their not so good service. Our order was served late and I felt that the quantity of Punjabi Paneer was less and in the end, when we ordered Gulab Jamun, surprisingly one piece was served hot and other piece was served cold for which we had a good time laughing over it."
1.0,"Bit overpriced. Taste is not that great. Ordered starters. Quantity is way too less as compared to price.  Service is pathetic. We ordered two aalo paratha. They forgot to serve curd with second one. Upon asking they brought a separate curd. When we ask again, then they shown very rude attitude. Didn't say a word but facial was expressing.  If you guys can't handle more customers, close the shop or put full board outside."
1.0,Ordered paneer tikka and got sheekh kabab instead. Apparently an error on the sorting table but surprising given the starters look nothing like each other. Guess they need to upgrade their sorters. Truly disappointing experience!
5.0,"The food in here is tasty and affordable at the same time. The service at this place gives you a personal and warm feeling. The decor is basic yet somehow is apt for the setting they are trying to portray.         As far as the food goes the lassi in here is a must have and their vegetarian preparations (especially bhindi fry) are to die for. In short if you are looking for the North Indian punjabi dhaba feel, this place is definitely worth a try."
5.0,"Punjab lunch r always my favourite n they never have let me down till now..but today this restaurant gave me no words to speak..it was outstanding..d food I must say I never expected it to be soooooooooooo delicious..as per d place its a small space up in a rooftop dining..and d food v had ordered masala papad, chatpata panner, aloo papad ki sabji, phulke, lassi and masala chaas...everything was so tasty..but d best of al whic took my love was their chatpata panner n masala chaas..do try it out guys..n d prices r also nt very high its much reasonable..its a  frm my side"
3.0,"Decent food, good service, reasonably priced North Indian Punjabi food. Worth a visit for the punjabi craving now & then. Will recommend the Lassi & malai kabab."
3.0,"Have always loved the food here. But preparing the food always takes a lot of time. One would expect food in a restaurant to take no longer than half an hour after ordering to be served, but lately, they seem to be taking anything between 45-60 minutes to serve even starters. That is disappointing.  I used to go here a lot for office lunches but have stopped doing so, solely because I know they will end up taking a lot of time to serve my food. But yea, I must mention the food here is delicious and if you have a lot of time on your hands, do visit."
4.0,"Best Punjabi food I ever tasted in HSR area. We had ordered basis Dal Tadaka, Roties and Pulaw and it was simply awesome. The restaurant is on top floor if you find it difficult to locate it."
1.0,"I really want to say one thing this is not Punjabi food at all, Order chicken Keema, anda mazedar , mushroom Punjabi all have one thing in common will are having  base, food is so sour couldn't complete finishing it. I think they have this tomato base kept ready and they use it for every dish ... Generally don't write review but it's really very bad experience to digest."
1.0,"Ordered food looking at the good reviews but was utterly disappointed. The naan felt like 2 year old chewing gum, the lassi which was supposed to be 400 ml was only 200 and felt like powder, paneer was just okay, looks like popularity didn't suit this restaurant well"
3.0,We have ordered food from this restaurant... Dal khichdi was very tasty but color Was disappointed. It suppose to be in yellow colour. But they have sent in green color why I didn't understand.. ... Packing also good... But u need to improve ur lassi packing.  Rest all are good.
1.0,"Ordered Butter Chicken, Laccha Paratha and Garlic Kulcha. Butter chicken was moderate in taste and the pieces were small. Gravy was sour and they gave too much of gravy to make it look like big portion size but piece sizes were disappointing. Have had much better butter chicken from other places for lesser price. Also the mint chutney had extra salt in it and was not edible. They could have given some vinegar onions or some side salad as all Punjabi restaurants do. But it was poor. Don't really recommend this dish from Zero Mile. Spending 400 bucks made no sense."
1.0,"Staffs are very unprofessional, very unhiginic environment. Food are horrible. All item gravy having only onion and capsicum. I will not recommend the restaurant to anyone in this price range."
1.0,"This place used to be good but the attitude of staff and the service has gone extremely bad. The quality fortunately is still maintained though but service is where you guys should actually be focusing. I went there today, and received the starters after 1 hour of ordering them and it was not even peak hours, while one of the starters arrived after the main course was served. On top of all this, the waiters hardly bothered nor were they considerate about anything. Definitely crossing this restaurant off my list now. Not going there anymore."
5.0,"A frequent visitor to this place, must try for authentic punjabi food.  My favourites are tandoori and lalmirch tikka. Their Dal makhani and murgh tikka masala are best in town. Songs and ambience - 5/5"
4.0,Decent food with no compromise on quantity....Only concern was with Naan which as thin as Pappad....Place looks ordinary with a concept of Dhaba Style...Zomato Gold members should carry their ID or else they would deny the 1+1 offer....Luckily I had  Overall review Service - 5 Food - 4 Decor - 4
5.0,"I had ordered from the restaurant on 24th Sep and it was raining heavily in HSR. No delivery person from Zomato showed up at the restaurant so the owner drove down and delivered the order personally !  Amazing sense about customer service. It's not just food that makes u remember your orders, it's these experiences!  Khush Kar ditta sardarji !!"
3.0,Lazeez Chatriyan dish was nice. The person who served us was kind. Nice roof top place. But didn't meet the expectations table arrangement and crockeries
2.0,"Visited the place for the first time, though the place didn't meet our expectations, it's a decent place to hangout. Service was good. Staff were kind. Veg starters are worth a try. Main course tasted average. Ambiance wasn't appealing."
5.0,One of the best North Indian food to have in Banglore. Great service and delicious food. Proper authentic taste with delicious spices and gravy. A great place to visit
2.0,Most overrated restaurant. Pathetic service. Food portion/Quantity is very less though price is high. For cold drink of MRP 18 they will charge Rs 40 + GST. Not enough staff. No care about services. I have rated 2 stars because food test were ok. That too vegetarian starters were not good. Water bottles kept on table were dirty. I will suggest not to visit here because there are many good restaurants in HSR.
4.0,"This place is one of regular places, the food is real authentic Punjabi and if you love Punjabi food then you can order anything, you will definitely love it. Beware CK47 dish is very spicy as written in the menu, I didn't read it carefully and found myself in trouble next day morning. Starters are the best in the place. You can find pulka as well. Rates are low as compared to other restaurants but you won't find the place ambiance so classy. You can find Punjabi, Hindi music all the time ;)."
1.0,"I ordered lesse paneer combo, the paratha was not good. Paneer was ok but not that good. The Gulabjam and the pappad was fine. Please make it better."
2.0,"Service was not upto the mark and it looked like they were understaffed and overwhelmed with online orders.  Unmarinated babycorn was served , menu mentioned marinated.  Butter roti was ordered initially itself, after 30 min Waiting it informed that Roti will not be available.  Overall experience was not good."
2.0,"The food was great but the service was pathetic. We ordered everything in one go but it was sent to the kitchen in bits and parts making us wait for 15minutes between each serving. Also, ww ordered butter milk and shikanji and we were told that shikanji is not available untill we asked thrice and finished half of our meal. The rating is only due to the good food."
4.0,"I always love to go this place when I want to have some authentic Punjabi food, mostly I am a fan of butter chicken so I like their butter chicken with roti, awesome place for north Indian food. It is located on the main road near to silk board and is roof top but is covered. Must try their chatpata paneer Tikka and paneer lababdar awesome in taste.Must improve the service"
5.0,A five star for the chicken and paneer kebabs.. ambience is ok ok.. the service is a bit slow for starters.. professional and courteous staff.. planning to revisit it soon..
1.0,So unhappy with their food#lotsofoil #badtaste #rubberchapati!! Some one suggested me to go there but i am so disappointed!!!! #willnotorderagain
1.0,"This was my first time visiting the restaurant. Never expected such a rude a staff. We had an 1+1 offer from Zomato so came over with my colleagues. As soon as we entered we told we had 1+1 offer to one of the person there. Initially the waiter was good and served food properly. While issuing the final bill, we told him to calculate the based on the offer we have. He refused and said we did not tell him initially. After sometime he did accept the same but then started talking to us in in very rude manner. Started asking our I'd cards and others.  Lastly he did not give us the full benefits of the offer which was expected as we had 3 Zomato golds. Finally we paid and pledged to never step over the place again. Please guys if you want to have a bad time please visit the same.  I don't have the bill right now. Else would have put up here ."
3.0,"If you love kebab , this place would be awesome..chicken malai kebab is absolutely yum..paneer malai kebab just made my day..too much soft paneer with juicy taste..i just loved it.. apart from kebab i did not like anything honestly..main course is below avg in taste .. and in dessert section also you wont find much thing..that also most of the things will be unavailable... rooftop restaurant ..ambience is good..all over avg experience..."
3.0,We wanted to try the authentic punjabi preparation and we went there  Didn't like the ambience and it was a very cold welcome  Service and staff need to be groomed a lot. Btw OK for a noisy bachelor gathering
4.0,A very understated restaurant. The food is really tasty. The staff is friendly and the prices are reasonable. The ambience is good. The place even has a paanwala at the door!
5.0,"Have tried almost all non veg curries, never disappointed. My favorites are chicken tikka masala and chicken kalimirch. Lassi is very refreshing."
5.0,"Must try their sultani aloo and paneer methi malai. I also like their gur ki lassi. The rates are pocket friendly and quantity is value for money. Overall, never disappointed here."
5.0,"Located at the rooftop, this place serves amazing North Indian food, I love their peri peri chicken tikka and tandoori chicken. CK 47, their signature dish also is very good."
5.0,"My go to place in Bangalore for good punjabi food. Highly recommend paneer tikka, Masala rice and paneer methi malai. Music in the background is very refreshing."
5.0,"Loved every bit of my food from ZMP, I am a constant here and never get disappointed with the food. Favourites are their kulchas and chicken tikka madala."
3.0,It is a family restaurant with a good Punjabi style food. Quantity & quality of the food is good. Some of the items are overpriced and also not good.
2.0,quality gone down
3.0,Great food but mediocre service. Its our pet once-a-week dinner place since they serve some of the best punjabi delicacies but much scope for service improvement.
5.0,Best north indian food Tried almost every dish... Amazing.... Being a north indian and suffering from south indian food in bangluru..... this is best
1.0,Got bone in the veg food. Pathetic explanation given by Manager and Restaurants owner and  He doesnt have courtesy to accept the fault. Could have given negative ratings as well.
2.0,"Not recommended. Food was below average. When you start finding potatoes in your dishes, things get really weird. We tried Punjabi Mushroom and Veg Jhalfrezi for main course and both were pathetic. Chatpata paneer tikka was fine for starters. The only good thing was Gur ki Lassi.  Service was also not good, even though the place was empty."
3.0,"Zero Mile Punjab is a dhaba cum restaurant located on the Outer Ring Road close to Silk Board towards HSR layout. The outlet is on the top floor in the same building as Sakra Hospital. The ambiance is of a typical dhaba with wooden chairs and tables. The walls were a bit shabby.  We ordered the Anda Mazedaar and the Mix Veg Curry along with Rotis and a glass of Pudine ka Pani. The order took more than 25mins to arrive when the expected was only 10mins. And the Pudine Ka Pani arrived after the curries. The food served was super hot. Both the curries were great in taste.  We also ordered the Peas Palao with Roasted Papad. The Roasted Papad was not crunchy as they were baked in Tandoor. Not a great experience! Why not bake them on the stove? Anyways, the Peas Palao was delicious and we ended up eating more than we should!  The Verdict:  Food/Taste  7/10 Service - 6/10 Ambiance - 6/10 Value for Money  7/10 Quantity/Quality  7/10  Good Food, bad service and too much waiting!                                             rohitdassani.com"
5.0,superrr
4.0,Craving for Punjabi food? Then this is the right place for you.! We had - Malai paneer tikka - 4/5 Sultani alloo - 4.5/5 Jaggery lassi - 5/5 Rooh afza lassi - 4.5/5 Punjabi paneer - 3/5 (very disappointed) Dal makhani - 5/5 Amazing All breads were nice Peshwari kulcha is a must try.  The ambiance is also nice specially on cool nights.
2.0,Junglee babycorn is very bad in taste and is not cooked properly which feels like eating raw babycorn But chatkora is good and really nice in taste but Junglee is very bad
4.0,"Food is really good. Quality and Taste is really nice Ambience will give you the freshness. Staff's were professional and polite. Pesawari kulcha really awesome. They made good lassi here, everyone try that once.  One thing I didn't like about this restranut is they took to much to prepare food. We ordered at 7.35PM but they served first starter after 8.30. More than an hour we were waiting. This should be improved.  Good place to go with family and friends. Who doesn't like alcohol and SmokingFree zone this is the place for them.  Zero Mile Punjabi- Value For money"
1.0,babycorn is so bad that we have to order from outside
4.0,we had ordered panneer cheese paratha but we received aloo cheese but food tastes good
4.0,"Have been to this place twice so far and had a great experience in terms of food. I am a big fan of their Butter Milk. It has a generous amount of cumin powder and coriander leaves, making it a refreshing drink. For starters, we ordered Sultani Aloo which tasted delicious with the mint chutney. Love their buttery Dal Makhni and Murgh Makhni (Boneless) too. The quantity of their main course items is really good. If you are craving for some authentic North Indian and Punjabi food, you should definitely visit this place for a scrumptious dinner or lunch.  Just that it was weird when they asked us to show our ID proofs for Zomato Gold. This never happened at any restaurant. Also, the music is too loud."
4.0,"Good food and quantity, will recommend to others. Thanks"
4.0,Good but a bit much spicy.
4.0,Good in taste but as usual for Punjabi food more oil..
2.0,"It wasn't masala kulcha at all, just an half baked naan."
5.0,No need to go to Punjab! Awesome food. Quality and Quantity.... ambiance is good. Friendly staff. Chicken chatkora in starter is awesome. Lassi is very tasty. It's on terrace. Roti and nan are nice and soft.
3.0,Generally the food here is good especially the paneer dishes and chicken dishes. Was a little disappointed with the dal palak and mix veg type gravies.
5.0,good
4.0,"Very nice ambience. Staff behaviour was also very polite and helpful. They will suggest you good food. Food was superb, both quality and quantity wise. I felt the place is worth every penny. A good experience overall."
5.0,"Let the food do the talking. It is such kind of place which will hardly ever disappoint with food. The location and ambiance is average but will be great if the place gets a proper makeover.  Must Try - Chatkora Chicken Malai Tikka Kastori Kebab Lahsooni Tikka  Soya Chaaps here are a delight. For mains you can try CK 47, Bhuna Chicken, Specials paneer, Garlic Kulcha and Amritsari Kulcha are a must have.  Service is good and prompt and they listen and cooperate well to understand if there is any problem and sort it out. Thumbs up for that  Recommended."
4.0,"Love the food here! It's almost always quiet and peaceful and parking is not really headache. I always make sure I order the Bagaare Chawal and Dal Tadka with whatever else we order. The Murgh CK47 and Aag Baboola are nice, though not as spicy the spice lovers would like. I prefer less spice, so find them nice. Also, the butter naans are awesome. But aren't they everywhere? :)  In the evenings, mosquitoes may be an issue. On one of my trips it got a bit much, but been good otherwise. Only other suggestion is to amp up the hygeine in the wash area. Tends to stink a bit at times and they leave random plumbing etc around or use that area for storage. Knocking a star for this."
3.0,Overall a budget place with little ambience. Need to improve cleanliness. Looks like a Dhaba at roadside in Punjab. They use too much of oil in the food. I like the place for lunch but need to improve quality of food and cleanliness
3.0,Mushroom and baby corn starters were not good. Paneer starter was good(soft paneer). Slow service. Main course was good. Ambience was okay but can be improved.
5.0,"Great place to have punjabi food in HSR. Try Nawabi Dal, tadka in ghee Is great. The most important, service time was very less and food came instantly."
5.0,awesome food.. great taste
5.0,"Authentic North-Indian Tasty food with their LASSI, at this rooftop restaurant, right beside the National Highway, becomes a must-stop place for anyone who has had its experience.."
5.0,"Had dinner with friends...good food, good service and worth the money spent... Recommended!!!"
2.0,I ordered 4 gulab jamuns and got 3.5. One was leass than half the sise
3.0,not authentic. too spicy
4.0,Tasty but extremely spicy even when the dish said it was medium spicy.
3.0,"Had a good decent punjabi meal in hsr on a very hungry weekend lunch. Very basic and promising. Also had a very good service with which seemed liked the owner, when i ordered from here. And thats 140words for this place!"
4.0,"Authentic Punjabi taste and quite a good portions are served at partially opened rooftop with a basic interior. Loved the food they served, from Tandoori Starters items to Lassi/Butter Milk. Paneer to Chicken dishes. Even there Dal-Chawal was yummy.  Rada Chicken is a must try.  They need to work on the hygiene and slow service."
1.0,"Not worth visiting , they take 40 mins to deliver 2 simple dishes . The food quality and taste is less than above average. Very unprofessional service."
1.0,wrong items. bad food
4.0,"First time I visited this place last week. The food is pretty standard. And being in HSR, it's an easy lunch. Lassi is a standout. Even the chaas is very good for this summer heat. Coming to food - the achari paneer tikka was good, and teven the chaats are very nice. Main course pretty standard."
3.0,Place which need serious makeover. It is delivering value for money with decent food but hygiene is missing badly.  Dal Makhani and egg masala is really good.
2.0,It was totally burned.
2.0,Super spicy. Chicken pieces werent good.
1.0,Spicy n oily no taste
4.0,tasty food and quality stuff but was oily though i requested less oily and spicy
4.0,The food tasted so punjabi and the quantity was good enough. Must try place. The special lassi is the highlight. Nice ambience and hygienic place.
3.0,"Visited this restaurant on a Sunday afternoon. The ambience is very ordinary, honestly I think it is bad. They haven't maintained it well. There is plenty of seating space available.  For food, we ordered chatpata paneer Tikka which was very good.  Also ordered punjabi paneer, dal makhani, breads and rice. Dal makhani was great, can't say the same for punjabi paneer. Punjabi paneer didn't taste great and I didn't like it. The rice and breads were good. For drinks, ordered buttermilk and Lassi. Baith were great.  The service is slow and food took a lot of time to arrive. The staff is courteous and polite. They must improve on the ambience and service. It isn't maintained well, they must improve on that part as well to provide a better experience."
3.0,"Been here with a friend. NO PARKING for this place. The ambience is good but the problem is during the Rainy Season. The water somehow comes inside but not messy. The food tastes really good and the prices are little bit higher for the quantity and mainly, although we were the only customers in resto during the time. It took them more than 25 mins to serve."
3.0,The place looked nice but the location ruined it all. The smell from outside from was a turn off and on top of that the sevice was too slow. We ordered achari bhindi in the hope to get the real taste but again it was disappointing. It was all burnt and for a second I was confused if they served us the karela(bitter gourd) sabzi.  To save the hunger paneer was at the rescue. Punjabi paneer was good and edible.  Along with that lacha parantha was up to the mark but again butter nan became hard by the time we finished the lacha parantha. In all paneer and lacha parantha could suffice us.
5.0,Good food. Really yummy.
5.0,just asked for a free nan and guess what they did delivered one. Service and food was very good overall.
4.0,Nice place to have tasty Punjabi food at a very reasonable price. The ambience is ok. This place have a roof top dining. The staff is friendly and you should try and reach there before 8 to avoid waiting times.  We ordered Veg food and the taste reminded me of dhabas on NH1 near Murthal all the way to Punjab.
5.0,awesome tandoori chicken
5.0,"I am changing my review due to events that happened after placing the order.Just when I reviewed that the food was not good, the owner reached out to me immediately and checked with me what went wrong.I really liked the way he acknowledged the issue.Even though the food was not good but his behaviour really cheered me up. :)"
