Rating,Review
2.0,"Being a big foodie explorer, I had visited this place with local friend on weekend.I had to wait to grab a place.We ordered Veg -paneer,dal,jeera rice and like soda. Food wasnt cooked well. Taste will not dissappoint you.But you will definetely regret next day when your stomach goes down. I guess ingredients used werent good quality to make it tasty and water used is definetely not RO or filtered one. They dont ask you as well if you need mineral water or normal water. I found this place pricy too . I would not recommend this place."
5.0,"Hands down, the best north Indian restaurant in Bangalore that too with reasonable prices. They definitely need to work on their Dal Makhani but apart from that every dish that I have had here has always lived upto my expectations. Keep at it Punjabi Rasoi! :)"
2.0,"The moment I entered the restaurant I felt like I was in vegetable market, that much noisy it was! The food was below average in taste and the service was super fast as they already knew what we were gonna order! One can surely visit if everything else is closed.."
4.0,Simple ambience with yummy food and very reasonable price. Staff is also very polite and service pretty quick too. Have visited this place many a times and it had lived upto my expectations almost (not all ) everytime
5.0,"Food is awesome ,Biryani need to improvise ,kabab and food is good we visited indranagar restaurant last week we enjoyed with kabab  n kulcha"
4.0,"You can find proper punjabi food here. Afgani chicken and dal makhani are my all time favourite here. When it comes to service, I would give 3/5 but apart from this I like everything from food to ambience. Overall - 4/5"
5.0,"Wah wah wah!!! I guess saying any other thing is just waste of time. Food & Taste : Awesome Value for Money : definitely yes Ambience : very good Service : Friendly  I would recommend people to this place. Thanks team Punjabi Rasoi, you all deserve."
4.0,"Received our parcel few mins back, we have ordered kheer for meeting our dessert craving .Thanks for sending Onion salad and dosa chutney with the same . I feel you guys should be awarded with Oscar award for providing us Onion and Chutney with kheer. Lol   Can't come over this"
5.0,"I had heard a lot about Punjabi Rasoi and I actually tried the restaurant only very recently and I was taken aback at how much I would love the food! Tried the butter chicken, aloo gobi and mutton takatak and I loved all of them! The lassi and naans were great as well! Would recommend to anyone who wants to eat great punjabi food!"
2.0,Initially the taste of the food was good... I feel the quality of food has degraded.. you can easily make out if you had been to this place earlier...I think they have forgot to review their quality.
1.0,"I am a regular visitor to this restaurant from past 5 years in Indiranagar branch, though sometimes I had visited HSR too, earlier also i faced some issues for the hospitality which they provided, but food was good so I ignored, the experience which I had yesterday night, is really disgusting , and cheap on the management part of the restaurant, so what happened, I got my gravy packed as I could not finish it, and later when I came home, and felt like having my gravy at home, toy surprise , it was not even 1/4 of the quantity which I asked them to pack... I don't understand how can they keep the part of my food and just give me a tiny quantity...And the best part was, when I complained against this, the so called mangement person, called me and he infact blamed me , that I am mistaken instead of accepting their mistake and apologies.. Gosh ... These people really like to serve their staff the left over food of their customers... really pathetic and not acceptable...Its my harden money which I spend every weekend almost on their restaurant... They don't even apologies on their mistake and asked me to check camera.... M imagining , can they really show me footage of food taken from my table till the place where it was packed.... camera only records at one direction.. I can only say, they have the worst hospitality even if their food is better... I don't know about others, but I like to go to such restaurants where I can get better hospitality and food at the same time...I hope u all beware abt the stuff which you are getting pack and thinking to eat later ..."
1.0,Ordered food from here yesterday. Veg kadhai was stale and was tasting bad and they had put a lot of oil in the vegetable as well as dal. Disappointed
4.0,"|| Punjabi Food || || Sunday Dinner ||  I was having a craving for Kulchas so went there last sunday for dinner.  Ambience: The ambience is simple and as the seating arrangement is of wooden table and chairs and steel plates and glass is used.  Staff/Service: No complain on this part. The staff and service both are quick.  Food: In starters we ordered Chicken Tilka which was so so so yummy I cannot express. Best Chicken Tikka I have ever had. After that in main course we ordered Chicken Lababdar( Boneless ) , 1 Butter Naan and 2 Amritsari Kulcha. Chicken was nice and tender. Kulchas were yum yum totally. And at last we take garam garam Gulab Jamuns. Jamuns were also great in taste.  Overall I can say it was nice way to end the weekend with these delicious food.  #Phone_Camera_Food_Life"
2.0,The food was decent but not up to the standards of punjabi rasoi and the service was very bad. Order was delayed and wrong order was served. On the whole a total disappointment. I have been to other rasoi outlets but this was a let down.
1.0,"The food quality has gone down over the years. Usually the vegetables used are not fresh. Even parts that are rotten, like aloo that has turned black or has holes will be included in the gravy. in dishes like aloo capsicum, you can hardly find even 3 pieces of capsicum. Mostly it would be rotten potatoes dipped in tons of oily standard punjabi gravy to increase the quantity; that is a complete opposite of how an actual dry aloo capsicum sabzi should be. The place is usually brimming with people bcoz it is quite reasonable, but one should not compromise on food quality and hygiene in a trade off for price."
5.0,This has been our favourite place for the last 10+ years.. it never fails to impress us.. the chicken is tender and extremely authentic punjabi which is one of the favourite cuisines.. the owner is very courteous and friendly.. service is very good.. all chicken items are generally loaded with butter.. if you are calorie conscious then this is definitely not the place for you
4.0,"Had been here on a Sunday evening. It was crowded, depicting the positive feedbacks. Had only Veg. Soups are mediocre. Had ordered 3 varieties of soups. A prob faced was, they had mixed up the order with the other table. Before taking the spoon, we doubted and asked, which revealed it was Non-veg soups. Rotis were really good. Big enough to fill the tummy. The gravies tasted gud. Infact, the floor managers suggest gud options. The dessert was a compliment. Had hot jamoons and was amazing.. Overall 4/5."
3.5,Chicken chat was yummy.. Chicken briyani was very bad.. Mango lassi was good.. Ambience is on the average side.. Service was good..  Food-3.5 Ambience-3 Service-3.5
4.0,"Decent place to have north Indian cuisine esp. non veg. Service was quite slow but food tasted good. Chicken cream soup, chicken punjabi and missi roti are recommended."
1.0,There was cockroach in the food. The waiter just removes it from your food and says carry on. Terrible experience..never visiting again...bad
3.0,"Couldnot maintain the level of taste like HSR branch, been thrice and every time they hardly serve hot breads. Big yes to curry, chicken curry was too good but again dissatisfied woth Tandoori Roti."
5.0,"Amazing food is an understatement for the fare that is served up here. The ambience is a right mix of ethnic and retro. The food is finger licking good. The service is very prompt and pleasant. Recommendations - Chicken Tikka, Chicken Lababdar, Keema Naan. Definitely going back there to try more. Definitely value for money food. Keep it up!"
1.0,"One of the worst experience ever had so far! Planned on visiting this place on a special occasion and it turned out to ruin our day entirely! The taste of the food was shockingly worse! The Chicken starter wasn't fresh and it was just heated up and bought on to the table. Biryani was the worst ever tasted in any of the restaurants so far at Bangalore! An Immense waste of money! Would definitely never recommend this place to anyone! And if you really wish to opt this branch, good luck to you! #Regret!"
1.0,Had food delivered for lunch today. Removed closed to half a cup of oil from the chicken tikka masala & another 30 ml from the veg kofta. There was only 1 big piece of kofta in the dish. Very disappointed.
4.0,"I have recently visited this place with few friends... Coming to ambience, which was not very eye catching. Place is fine for casual outings. Coming to food and service. We ordered Dal makhani, paneer kalimirch and garlic naan and some other stuff. Food was amazing... It fully satisfied my appetite.. service was also fine..."
4.0,This is my go to place for north Indian food. Everytime I feel like eating paneer I straight away go to this place. Anyone who visits this place must try Amritsari kulcha and punjabi paneer.
4.0,"This place satisfies your tastebuds because it has some amazing dishes on the menu. Among the non vegetarian cuisine ,achaari Chicken and Mutton Roganjosh is a must try .And for vegetarians ,achaari paneer,bindi masala ,paneer butter masala is a must try here .The ambience is good. The place is usually crowded"
5.0,"Wow awsome/ teasty food we really enjoiyed a lots.. We try butter chicken, alu gobi, tanduri roti kulcha... Its mind-blowing teast and we try lussi butter milk it was awsm thank u so mch guys we come bacj again.. And kithcen's chefs all are great awsm... Thank u panjabi cuisine... I for got to take a phto lastly.. One"
5.0,One of my favorite place for North Indian food. I m a vegetarian and best paneer u can get in bangalore. Reasonable price and decent ambience
4.0,"Ramdom check in post doc visit on a friday night. Food turned out to be heavenly. We ordered daal makhani, butter chicken and tandoori roti.I had the best daal and butter chicken of my life here...felt like I m in Punjab...Must visit place...I would any day recommend this place over those fine dining fancy Indian cuisine resto...as they lose the rustic taste of the food..."
1.0,"It's best place to get stomach infection. We were on team lunch Thursday and with amazing food got complementary infection. Thanks for that. Zomato, can you please have ZERO rating system."
5.0,Really nice staff and quick service. Food is just delicious. Really really well.  Fulka was really soft. Pickle is just what my grandma  makes. Aaam panna is just what my grandma  makes.  THE place for some really nice North Indian cuisine.
1.0,"I'll keep it brief: I went to this restaurant with my friends; all of us got food poisoning the next day. Terrible food, terrible experience."
2.0,"Paneer items are good, in non-veg section food is very oily, the gravy is good though. Stick to tandoori items. Buttermilk is good. Ambiance is just average as it's a less costly food serving restaurant."
3.0,Quality of the food is not the way as it was.We ordered non-veg platter..The taste was okay and the food was not hot.The gravy items were also average.Lime sodas were overcharged. Overall the experience was okay. But the money spent wasn't worth it.
4.0,"Visited this place couple of time. Non veg and veg items are delicious. One of the best place for lunch and dinner. One can try Afghani chicken, chicken achari, Mutton curry and Paneer tikka."
4.0,"Ordered jeera rice, daal tadka, kadhai paneer and garlic naan and I'm easily able to add this to a go to place for satisfying Punjabi food cravings that I keep getting. Jeera rice and dal tadka were perfectly cooked and the restaurant made sure that the packing was perfect!"
5.0,"Well it's a small restaurant on the main road. They have valet assistance to have your cars parked.  The ambience is OK and seating is comfortable. The food was great the reason I am giving 5 stars is for their tandoori soya, although I am a hardcore non vegetarian but was blown away by their soya preparation. The authentic dishes sarson ka saagh and Makai ki roti were really nice. And to finish off with a nice maghai pan made the afternoon enjoyable."
3.0,It's a decent place for Punjabi cuisine. But I feel the meat used for a few of the items was not fresh and hence if didn't match the taste- expectations. But the fish kabab was on point. Most of the items are delicious but the amount of oil used might draw the attention of US government soon. Quantity is good but I feel this place can do so much better
3.0,"I had heard such good reviews about this place. And after going through zomato I was like heck yeah let's go.  Made a reservation and reached there on time. No one greeted us, served us water or anything for a longtime.  Ordered paneer Tikka, veg kofta, garlic Naan and kulcha.  Paneer Tikka tasted great. It had an unique flavour to it. Our main course was average not to brag about.  Service was painfully slow and staff was not attentive at all. Ambience is quite basic.  So I am definitely not recommending this place. But if you happen to go there definitely try their paneer Tikka."
5.0,"One of the best Punjabi cuisines one can get here that too down south! Ambiance is good, in-fact rooftop. Service is also courteous & friendly.  Tender Meat minced in their spices adds the flavour almost to traditional Punjabi food."
4.0,What a comfort! The old familiar butter chicken paired with their choor choor naan and daal makhni. A classic tale of good food and flavour on the plate. Additional benefit is the value for money.This restaurant offers a tough competition in the realm of Punjabi cuisine. A must visit if you are craving some Desi Delight.
3.0,We did not like the food.. food is too much oily .. price is ok but taste is not worth .. ambience also not happening like as shown in the pic.. very old setup. I regret my decision to have lunch here.
5.0,"Awesome food. Had Mushroom Tikka, Kadhai Paneer, Garlic Naan and Manchow Soup. Worth every penny. Paneer is very soft. Mushroom is very tasty."
4.0,Went here for a team lunch. Food was tasty. We went to their rooftop. Just felt a bit overpriced for what they serve. But otherwise the place is good and worth visiting.
5.0,Such a nice place for north indian food. Really liked the food never had this kind of food ever in Bangalore. Must try once.  Good job guys
5.0,We can make out from the quality of the food if its an authentic punjabi restaurant or not. Paneer lovers must try this place. You won't be disappointed. Have never had this kind of paneer before. This is by far the best.  Tandoori gobi - 4/5 Peshwari Paneer tikka - 5/5 Shahi Paneer - 5/5 Carrot Halwa - 5/5
5.0,"The staffs in this business have an important role to play, sometime even if your product is not out of the world it can continue to sale just because you have an amazing salesman. Mr. Rambahadur is one such staff who knows the art very well.  Overall very nice food and courteous staffs. Nagada Chicken & the phulka combination is a must try."
2.0,After 2 successful visit we visited this place 3rd time and we were very disappointed. Food quality was not at all good. Breads was not cooked properly.
5.0,"It is not one of the best but I would say the best place to dine for Punjabi food in Bangalore and it does full justice to it's name, I was actually a lil sad I discovered this gem after so long.  The ambience, their cutlery and the Punjabi songs in the background, give it that DESI Vibe. Jitne pyaar se yahaan khaana khilate Hain or jaisa vadiya khaana hai lagta hi nai aap Bangalore mein ho, lagta hai ki dilli ya Chandigarh kahin baith ke kha rahe ho.  Even the food is as good as it can get, authentic taste , freshly made and served with love. It has the best butter chicken you get in all of Bangalore ( and you can trust me on this, I've literally eaten at thousands of places all over town looking for the best butter chicken, but this is closest to the real deal), the chicken is soft and fresh, their rotis are great. We also had Chicken Malaamal and Chicken Chaat, which were good too. Washed it all down with lassi ( served in steel glass, again giving you Desi feels) and ended with hot, melt in mouth Gulab Jamuns.  My tummy was really happy after eating here, all in all Dil Khush Kar Diya Ji, Swaad aa gya!"
3.0,"The food is tasty if you are only considering the taste. Being a first timer I had no idea how much oil they will pour into the dishes. The amount of oil added in each dish is so prominent that you wonder whether the name of the dish is what it is meant to be. e.g Palak Paneer should be renamed to oil Palak paneer. So those who don't consider health it is one of the tastiest destinations in the city I can bet. But just a suggestion to the restaurant, the amount of oil you use can be decreased drastically without compromising on taste."
5.0,"Was introduced to Punjabi Rasoi by a friend more than a year ago, and have been a regular here ever since. Tandoori Chicken, Butter Chicken Masala are excellent. Have tried Paneer Tikka, the paneer is super soft and melts in your mouth  Also the best place for Dal Makhani as well. A must try place."
5.0,Hands down the best Punjabi food. The paneer they serve is so delicious and perfectly cooked. Must try is Kadai paneer and punjabi chicken. Id definitely recommend this place. Worth every penny.
4.0,"Just one of the place while exploring bangalore searching for good north indian food. The place is amazing, its situated at a very well, calm and quite location. The menu serves you authentic north Indian delicacies & the plus point is there staff so helpful and serving. Theyll happily guide you through the menu of your taste and will serve you the food as well. Thumbs up to the place!"
4.0,Nice ambience.Authentic Punjabi dishes.Must try sweet Lassi.Food is avrg.Good service.Stuffed Naan and paratha are yum.Veg Puloa will make you remember your home.
4.0,"Many restaurants claim to be authentic Punjabi but this is the true Punjabi Rasoi in every sense of the word.  Consistency in taste is the biggest USP of this place, every dish has the  same great taste even after years, the waiters there are also the same faces :)   Mine and my wife's favourite has been the Chicken Chaat for us and Nargisi Chicken for the kids in starters, the Chicken Rara is a must - try it with their butter naan or Kulcha. Not a big fan of Lassi but this place serves one of the best according to ones who devour it. The best reason again to go to this place is that you are never disappointed with what you order - the quantity is also decent, taste is great, they also have a in-house Paan wala."
5.0,"A Must Visit Place for all Punjabi-food lovers in Bangalore. One of the best places in Bangalore to have north Indian food. Have been there multiple times and it had been a treat always. Everything ranging from starters, mains or even lassi will give you an authenticPunjabiflavor. Try Chicken Punjabi which is my favorite here."
4.0,"So I ordered (from this place through swiggy) dal makhani, amritsari kulcha and pudina parantha and got green chutney, vinegar dipped onions complimentary! The moment you open the dal, believe me the aroma was so good and so punjabi that it took me to delhi :D it was just yummmmm Also kulcha and parantha were appropriately cooked. If you ask me pudina parantha was better than kulcha, because they burnt that (kulcha) a bit. Overall food was cooked to perfection, making it my go-to (read it as order-out) place for Punjabi food :))"
4.0,"The place was lit in yellowish color and I felt the tables are really close but it didn't matter cause there weren't many people when we went. Also, the tables are really small and it's not very comfortable to eat. Coming to the food, we ordered hot and sour chicken soup which was okay-not bad. The masala pappad was really really good. Spicy and sour. And then the tandoori roti and veg kofta were really awesome and little spicy. especially the roti was really soft. The pineapple raitha was extraordinary. So far the best I had. I liked those small onions and some kinda chutney kept at the table. The food was good in here."
4.0,"Looks a little shady from the outside but inside its good enough. Taste is good with that Punjabi flavour. Steel utensils and Punjabi music add to the feel. Non veg prices are genuine, veg are not. Service is fast. Must try - Nargisi Chicken Con - Drinks are highly over priced."
5.0,Best place in town for authentic Punjabi food for both veg and non veg.everything from sarso ka saag maki ki roti to mung daal halwa everything thing is finger licking good.  There dal makhni and paneer malamaal are must try. I love the chutney and sirca wala pyaaz (only place in Bangalore that servers it I found so far ) Thank me later !
4.0,Been there for lunch and ordered daal makhni and kulcha. Daal makhni was good. Kulcha was just ok. Again ordered a butter naan and it was good. Vinegar onion and green chutney were fresh. Mouth freshener was a hit in the end. Overall good experience. Enjoyed.
4.0,Service was good n nice ambience .. I tried mutton rogan josh it was just amazing..Nice resturant for frnds n family for good north indian dishes
4.0,"This is now my go to place when my South Indian pallete craves some punjabi food. We always order the Afghani Chicken for starters...and Garlic Butter Naans with the main course . Their Butter Chicken is quite impressive, but if you want to try something new, different and absolutely amazing, I suggest the Nagada Chicken"
4.0,The food was good.chicken chat was superb Please go early or you have to wait.the place was little cramped and the music was little loud.makkiki roti is good.
4.0,"We ordered paneer shashlik, veg kabab, naan,paneer lababdaar.. everything was great.. awesome taste.. except for Punjabi lassi. Food was great but not lassi.we expected a authentic Punjabi lassi but it was nothing but curd mixed sugar hence reducing 1 rating.otherwise food was excellent.paneee quality is good"
4.0,"Food was good. Liked the chicken briyani. Service was really good, a bit slow bit. The pineapple raita was not so great but really happy with the starters both veg and non vegetarian."
4.0,"Craving some grease or just hungover, just head to this place. Amazing north Indian food. My go to place for Punjabi food cravings. Top picks achari chicken, musallam chicken, butter naan, carrot halwa and masala cola. Caution food is extremely unhealthy.."
4.0,Love the butter chicken here ! This is my go to place when ever I crave north indian food. I have mostly home delivered the food so won't comment too much on the ambience. Overall good food :)
3.0,"Ambiance - 4/5  Food  3.5/5  Service - 4/5  The food is delicious and the menu is quite elaborate, making sure majority of the common Punjabi food items are also present."
5.0,One of the Best Punjabi food in Bengaluru....#veg... must try there paneer lababdar n dal makhani... The green chutney that they serve on side is amazing
4.0,Must try Shahi Paneer Korma if you love medium spicy and semi-sweet gravies. The staff is very friendly. The decor is elegant and sober. Do visit this place if you like north Indian. One of the better places to dine in Bangalore.
3.0,This is one place that you could visit when you crave for a pleasing Punjabi cuisine. I'm almost certain that you will enjoy this place. The curries are rich and the breads are nice and fluffy.  Overall a good place to be in for an occasional dining.
1.0,"I have been always a fan of Punjabi food and being a Punjabi myself have visited this restaurant couple of times. But, last evening's experience was horrible. We had ordered for cream of chicken soup, tomato shorba, hara bhara kebabs, chicken kalmi, Dal, garlic naan, plain naan, pineapple raita, pudhina chicken. Good things first - Service was good by the servers and on my request gave a small bowl of curd for my kid as well. Too an extent Dal and curd were good. What went wrong- chicken soup was very sweet in taste. Tomato shorba was more like rasam and had a tempering of garlic. Chicken kalmi was ok types. Pudhina chicken was the worst of the lot as it's spices were not cooked properly and on my request the server took it back and made it little better by re cooking but by that time I had lost the appetite. Coming to breads it was hot but was very chewy.  When I complained about the same thing to manager he said, no one has complained to me since evening let me get it checked. Also, he said being a Saturday cooks might have messed up, but to be honest it was a very lame excuse and not acceptable.  My conclusion is that either their cooks have changed or management is no more interested in having customers returning back to them."
5.0,"Went here for lunch on a Friday and Ive never been so happy. Their food is so good! We ordered Achari chicken for starters. Butter chicken, mutton roganjosh and bread basket for the main course. Everything was delightful! The butter chicken especially was the best Ive had so far in Bangalore! Will be coming back for more!!"
3.0,"Had been to this place a couple of times, and it's one if the best places to have Punjabi / north indian cuisine. The menu is very original and has lot of options for veg and non veg. Their paneer dishes are some of the best. Love their Indian breads and the Chicken dishes too.  The menu is fairly priced and the quantities of the dishes are big. A must try for ppl who love hearty punjabi food."
4.0,Ambience- 4 Food -4 Staff-3.5 as they are always in a hurry to serve other tables Calcutta ( Kolkata) pan was yum! A nice place to try some punjabi food.
4.0,Very authentic punjabi food! Well cooked and tastes a lot like what we get in Punjab. Good service. Sometimes some waiters will try to cross sell - just be firm on what you want thank listen to their sales advice. Have been there two times - have loved their food.
4.0,"Really nice restaurant with typical Punjabi food. Ambience is also nice, its a rooftop restaurant. Ordered butter chicken and tandoori chicken and really liked it"
1.0,"Very very bad food, I never expect this from Punjabi Rasoi, price is high but food is unhygienic too oily, roti and nan ware very burnt and test was not good."
1.0,never order biryani here.. it was the worst I ever had in bangalore  no taste no spice nothing only rice not properly cooked moreover the raita served was not going with biryani
4.0,This place gave us a good smile on our face..  keep it simple Try butter chicken with butter Naan and have a glass of lassi.. Thats completes your perfect meal..
5.0,"I visited this place randomly last month with my couple of college friends on Sunday afternoon to have good lunch.  I tried food at RT Nagar branch of Punjabi Rasoi and liked it very much, so thought of giving this one a try too. And believe me this was also really good.  Without any prior booking we arrived at this place and within 20 minutes we got the seat without any trouble.  We tried these items : Bhindi Masala - We saw in recommended section on Zomato and Service guy recommmended too, so went ahead and ordered it. And it was really tasty as mentioned by others  Paneer Dish - Paneer was soft and good in taste. Sorry, I forgot dish name.  Garlic Naan - My friends liked it very much.  Butter Naan - It was prepared well. It was not burnt from any side.  Butter Roti - Like other items this was good too.  Sweet Lassi - Not like proper punjabi lassi which you get at Haveliof Jalandhar but it was really tasty.  Overall good experience at this branch too."
4.0,"This one's been around for quite some time. Pretty popular for their yummy North Indian food. Meal time finds this place teeming with people...so you better book a table. Be it starters, main course or desserts, Punjabi Rasoi is a go to place that you wouldn't regret going to. Courteous staff and prompt service .... Enjoy!!"
4.0,"If you are paneer favourite, you should be here. Ordered paneer achari which was decent starter.Paneer malamaal was yum. Tandoori roti was soft while garlic naan wasn't. Sweet lassi was yum. My non vegertarian friends were happy with these items than nonveg which they had here. The ambience, seating should be improved and air condition should be added. Rating is only for paneer"
4.0,"If you want to taste authentic North-Indian food then go no further than The Punjabi Rasoi. The ambiance coupled with the authentic taste will have you in good spirits.  Coming to ambiance, its kinda two-leveled inside. On the right once you enter, you can see a yellow wall decorated with mirrors and mostly handy-crafts. Turn around and you will see some witty one liners that are synonymous with northern part of India like ""Kade Hass Wi Lia Karo"" , these will lighten your mood for sure.  In Non-veg, tried Chicken Kadai, Chicken Jalfarzi and Chicken Lababdar and loved it. The good part is, you can customize your order and can increase the number of pieces you want to add on to. In Veg, Paneer tikka was delicious. The spice-level was just about perfect.  In bread options loved Missi Paratha,Methi Paratha, Makki di Roti and regular Garlic naans. One word to describe these rotis is ""Ghee,Ghee and more ghee"" again that's traditional and common up-north to make your rotis swim in ghee.  Service was pretty fast and the staff was courteous and professional. Had good time with friends and certainly recommend it for a date with North Indian cuisines."
2.0,The punjabi rasoi has been recommended by my frnd who works in swiggy...we entered der at 9.0 clock nd it was too crowded on a saturday ni8....we have to wait fr d table and finally we got one.We ordered chicken chat as a starter which was recommended by d staff and punjabi chicken as a main course and butter naan....coming to the taste the chicken chat was awful....the whole masala was raw and the chutney was also not good...the punjabi chicken was d worst one....i have not eaten dis type of punjabi chicken ever...chicken was not properly cooked....naan was okk okk....and the worst part of the restaurant....the staffs were not able to manage the crowd....we have given an ordinary steel glass fr drinking and a jug of water....interestingly the jug was leaking....will not suggest anyone to go der....worst punjabi restaurant in bangalore
3.0,"I like the paneer food from Punjabi rasoi much. I have been to this branch many times. What I feel is they not maintain the taste consistency always same. Sometimes I get spoiled curries, even today I ordered paneer lababdar which was too bad. So I gave 3 rating. This rating is from my past 2 years experience in Punjabi rasoi, Indra Nagar."
4.0,"This place came recommended by friends as the cheap (economical) and best place for Punjabi food. We visited this place on a Sunday afternoon and there was a queue. Which itself talks volumes about the place. We were OK with the table which we got in the corner with chairs but the staff insisted if we can wait for 2 more minutes so we can get a table with the sofa as we had a toddler with us. That really was beautiful.  We ordered aachari chicken for starters, chicken patiyala for main course and bread basket. We even ordered sweet lassi as that completes any Punjabi meal.  The aachari chicken tasted heavenly but it was bit raw in the inside. The patiyala chicken was good along with the breads, though the naan could have been better. The lassi was okish for a Punjabi place, also I was disappointed to see the lassi glass being the regular steel glass. At least they could have given a bigger glass.  All in all, a good place to dine in. Will visit again."
4.0,"If you are a sucker for Indian/Punjabi food then you  must try this place. Although the place looks small on the outside, it has a decent ambience.  I ordered for chicken chaat , butter chicken, tandoori roti and butter naan.  I have had better butter chicken but their chicken Chaat is a must try! LOVED IT!"
2.0,Got take away from the Indira Nagar branch. In comparison with the RT branch the food standards are not upto the mark. We had ordered Methi muttur malai and it was sweeter than kheer.. the butter chicken was equally sweeter. Still a fan but for RT Nagar branch only.
5.0,Omygod the butter chicken and paneer tikka here is legendary !! Its like comfort food to the max!! Ordering in works best because restaurant is sometimes really busy and crowded .. that wouldnt stop me from eating here anyways ! Best punjabi style in Indiranagar Ive eaten till date
4.0,"If you want to have some authentic punjabi food in Indirangar without burning big hole in your pocket, then this is the one place you should give a try. Ambience is not very fancy as people mainly come here for good food. Their veg and non-veg dishes are equally good. Their lassi is just lip-smacking. Service is little slow which can be improved. Food-4/5 Service-3.5/5 Ambience-3.5/5"
4.0,"I had been there with family on 14th April 2018 we had try tangri kebab that was awesome in taste but one small suggestion don't add white sauce its blanket real taste of kebab after that in main course we ordered Punjabi panneer, chicken lababdar and chicken tawa . chicken tawa wasn't that much good as compare to other item which we had . Ambience was average and it also cost affective the item are not over priced . overall it's a good restaurant in indiranagar . I would love visit again and try other chicken items"
3.0,Taste of this place is good. Expected better ambience considering the pricing.  If you eat here expect to feel the heaviness in the stomach till next day.  Lassi was good. Chicken masalam was the best dish out of what all we ordered.  Service was quick.
4.0,This place has graduated a lot of times past couple of years. The food remains the same even though the ambience changes. The staffs sense of humour is up the roof. But guys you need to know when we need you the most. yes after dessert we still love to have soaf. Don't save it for the other guests. Punjabirasoi
2.5,"Went there with a craving for Choor-choor naan. Started with a veg-platter for starter, which was mostly filled with potatoes and cauliflower. It was tasty though.Our mood was spoiled after seeing the naans. They were just stuffed-naans.So either they don't know how to make choor-choor naan or I was befooled :-(.Would like to say, whatever we had was tasty and quality of the food was good as well."
4.0,"Food is good. We ordered dal makhani, garlic naan, tandoori roti and bitter milk. Dish was awesome to fill our taste buds. Service was good and waiter  was taking very good care of us."
5.0,Great food.. we ordered kadai paneer and butter chicken.. taste was authentic north Indian.. plus the show stealer is the home made am ka achaar and amrood ki chutney.. must try place I usually visit this place often
3.0,"After searching for a good North Indian restaurant I landed to this place with my colleagues. Knowing the fact the location is Indiranagar, I was expecting good food. But I was disappointed.  Food : Below Average - chicken dish hardly had any pieces of chicken. Dal Makhani was not cooked properly.  Service: Poor - the staff really need to learn how to talk to their customers. Not once but even on other tables I heard the customers arguing with the staff.  I would really appreciate if the management concentrate on training the staff and work on the ambiance of the restaurant, it really needs an revamp."
