Rating,Review
5.0,Wow it was a good place where we had a ossm taste of food and friendly natured pepl... If any one r finding for the good food surly u can move on to sultans of spice
5.0,"Amazing Experience. Friendly behviour of the staff. Nice Ambience, Tasty food. Must visit place for dinner. Murgh Musalam Biryani is a must try dish."
4.0,Had been to this restaurant with my team on 30th April . Nice Ambience and very welcoming staff . Had pre booked the table  for buffet hence staff was very courteous to show us our table . Starters served very yum and they were happy to serve us enough . They had special dishes ready to prepare and serve on demand . After that we were guided to main course table Had nice veg and non veg dishes ! Followed by Sweets and Desert counter ..... :) Overall we enjoyed our day .and would recommend this place to every one . Thank You Sultan of Spice team for serving us good food and taking care of us well . Appreciate your service . Thank You on behalf of me and our team !
4.0,"Very good decor and setup. The staff is extremely warm and are on their toes to help. The food is very palatable, especially their malai kebabs and Khameeri roti. Overall presentation is decent.  The way finger bowl is served is marvelous and goes to show how attention to little details has been given. The icing on the cake was the complimentary pan shots."
5.0,Very delicious food. The service was also extremely hospitable. Mr Jay Shankar was the go to man at the store. Enjoyed the entire dining experience to the core
5.0,"Food is mouth savouring and creamy. The staff is especially polite and service is fast. A good place to fine dine in a quiet place. Easily got a place here on a Saturday night for 3 members. Ordered a mixture of veg and non-veg delicacies and both were delicious. I highly recommend this place for good food, good ambience, fine dining and awesome service"
5.0,"Went there on a Tuesday night. The place is as the name says, Sultans or spice. The complete theme of the restaurant is a Royal one and they match the food and ambience with their hospitality.  Ordered the following.  DPA paneer tikka. (4/5) It was a platter of 3 type of paneer, 2 pc of each. Paneer was very soft, tasted well.  Murg Angaar tikka(4/5) Perfectly cooked chicken with fantastic flavour.  Paneer tikka achaari(4/5) Expected the gravy to be a bit more spicy, but tasted good none the less.  Murg Makhani(5/5) A must have!  Daal sultani(5/5) A must have!  Breads: Butter naan, garlic naan, aalu kulcha, garlic cheese naan(on request)  All breads were good, aalu kulcha was average.  Ratings: Hospitality- 5/5 Ambience- 4.5/5 Food- 4.5/5  Overall: 4.5/5  Would recommend the place:)"
1.0,Very worst restaurants. Food is not good. Very bad service. Also water leakages from wall near my table. I recommend never go this restaurant.
4.0,An awesome fine dining place in koramangala..with a delicious mughlai spread in their menu..tried tandoori chicken and murg biriyani.. loved it absolutely..not too heavy with the right proportion of spices..they have a buffet spread too with sumptuous options too.. extremely courteous staff good service..you gotta visit this place once if you love mughlai food
5.0,"One of the best places to go for authentic Indian & Mughlai food! I love the flavors at Sultans and the staff named Amaresh is really friendly and helpful. I like the fact that the food is absolutely authentic and healthy (not submerged in loads and loads of oil like other places). You won't be disappointed, and your stomach will be happy.  Each dish is seasoned with it's own spices and herbs which come out smelling savory and appetizing, unlike other places that use the same seasoning for all dishes.  The chicken wings are one of my favourites.  The wings are seasoned with a spicy seasoning and done just right with rum, with the skin a bit crispy and the meat juicy which makes for a heavenly delight. The presentation and the flavour of Sultani Tandoori Murg just stand out from the rest.  This place is spiced just right.  A place to visit again for sure!!"
5.0,It has been one of the best dining experiences in recent times. The taste was great and one thing to keep in mind is the hospitality offered by staffs which made my experience complete. Special call out for Amaresh and his team who went out of the way to ensure our experience was great. Chicken wings with rum was a stand out dish and I hope they include more such innovative dishes in the menu in future. Wish this restaurant great luck. Keep it up !
5.0,"Awesome service by the people here. Especially, Jayashankar did a great job and went one step over to personalize our requirement.  We came here on an ad-hoc basis, but we will come back sure."
5.0,Ambiance is quite good and food is really tasty and fresh. Restaurant guys were really polite and the behaviour shown by them was quite impressive.
4.0,"Good ambience and great food...  We went for a lunch and after sitting at a table in the restaurant, based on their questions, I informed them we are there for alacarte and not buffet. Immediately they were taken a back and we were informed that it will take really long time to serve for Ala carte (25-28mins) I really felt bad and informed them that we weren't informed about it during reservations(we should have been informed that it's buffet only for lunch)  Anyhow, just for the sake that we were already there and it was crossing lunch our, we told we will wait for 25mins and get us food.. The waiter went in and came back and suggested us to take something else from menu, which they can serve faster.. So we told him only to suggest about it because we aren't aware as to what food takes how long. I told the person directly, that I am not aware of any other restaurants around the area, if not I would have walked out right away.. Later he again went inside and came back and informed us that they can get veg platter in 25mins. And so we waited..  The food finally arrived and it was delicious. We can make out that the food was freshly made and it was yummy.. We finished rest of the other ordered items and in the end we were served gulab jamoons as complimentary.  If my stomach was not full then I would have definitely tried the Malai Lassi.. I will be back soon during better hours..  Jayashankar - we appreciate his service, courtesy and professionalism..  Good job team"
5.0,Always delighted with the service and food. Great ambiance as usual. Celebrated our anniversary here. Would love coming back again. Served very well by Amresh.
5.0,Had a very good experience and liked the food too the service was also amazing and overall we loved it it was our friend birthday and after e got a free cake also
5.0,The overall taste of the food was tasty and I really like to visit this restaurant. I just love this place and even the atmosphere is awesome..I can even recommend my friends to visit. And staff santosh was very polite and thanks for all
5.0,"I visited this place with my husband for dinner. The menu here is full of different and unique variety. Along with the awesome taste, the chef also pays keen interest in the presentation of food. The staff are way more courteous and efficient. They help you to decide the dishes according to your taste bud. For me this place deserves regular visit."
5.0,"We were here for our anniversary lunch. We were greeted with nice and elegant table decorations. Food was good. We were offered a private seating area where we could enjoy personal time with some delicious food. Mock tails were amazing. Our celebration was concluded by a nice cake from the restaurant. Thanks to our host Mr. Raju and other staffs, we had an amazing time."
5.0,"Awesome place. Went there with my friends. Nice ambience, full mughlai feel. Food is great, super tasty and service fast.. Will recommend everyone. 1K per head"
5.0,"Decent ambience, dim lights and great food. The staff is very courteous and service is great. If you're here do try the dwarkanath papdi chat and aloo muki in the starters, simply loved them. The other notable dish was baked rasgulla, though it takes some preparation time, but definitely worth it. Cost of dishes, slightly on the higher side but overall it's a great place to have a nice dinner."
5.0,"We came here for a night out on Sunday after sorting this out from a bucket of options to visit- and we simply loved it. We wanted to try out some new place that's when we came across this place as per Zomato Gold suggestions. This place has Excellent Decor and interiors and Soothing Ambience. It has Zomato gold applicable on drinks (2+2 Drinks) so don't miss out on that.  Loved every bit of the experience. Staff was Very warm in accommodating our preferences. its exclusive and worth it. The live IPL screening kept us under the hood. The food just made our day. Delicious mouth watering dishes and a good service with all the waiters being really polite and friendly. The service is impeccable and best part, its not every expensive as well!  The chef came to every table to ask if the Food was up to the expectations and we did not disappoint them with great feedback. Every non-vegetarian must visit this place. Was mesmerised by the presentation and prompt service.  The name stood for it Sultan of spice.  Will surely visit again."
5.0,"Perfect food, perfect service, every staff was polite and diligent. Had a great time. A must visit place with friends and family. The aam panna was the best"
5.0,"Really liked the hospitality of Raju,Jayshankar and others. Food was also nice.We opted for buffet and the menu was good. Although they can increase the varities in all 3 sections starters/main course/desserts"
2.0,"Went here on seeing the impressive menu for sultani dawat on sunday...And I was disappointed...Firstly the good parts. Some of the starters were good like chicken leg, an egg starter, crispy corn and the mutton in main course. Service is good and ambience is nice Now let's talk about the not so good points. Some of the starters are not good , paneer tikka was not good as paneer tasted sour,fish tikka was not fresh mutton seekh was pretty okayish..biryani was not good as well, too much of essence or fragrance in it..the chef told us it's Lucknow style. I am from Lucknow and I must add it's nothing like that at all...the major disappointment were the deserts...overly sweet..you can't eat more than 2 bites..gulab jamun over sweet, anjeer kheer was not good, ice creams were a disaster and had loads of sugar..the chats items also were not upto mark..  I went from Whitefield to kormangala to try out the place..had high hopes and it did not deliver..not recommended.ambience , service everything is good but food is the main deal and the place comes very short on it..."
5.0,"Very friendly staff, quality food, great ambience . Very friendly staff name jayashankar good knowledge of taste of combination. Best dish stuffed chicken."
5.0,The food was really nice. The ambience was  also good. Service was promt. There were many options in the starter in veg as well as in non -veg sections.The
3.0,"Not a so good choice. We opted because my friend was keen on trying this place. The service was a let down - appeared that we were being favoured. We literally had to beg for the starters to be repeated. A couple of starters on the menu were not served at all and after pointing out we were told that they are over. How wonderful! Only a couple of starters were good. Rest all can be skipped.  On the top of it, the restaurant charged me 40 for 20 water bottle. The reason was - we served you the bottle on the table. Another wonderful reason. I have already complained against them for charging more than the MRP and I am following up."
4.0,The service and food both are fabulous are here. The staff is really nice and understands your taste. Good place to have drinks and food. Thank you Spice of Sultan.
5.0,"First things first the service over here is top notch. They take feedback very seriously. We ordered a starter Alumatar in mango mustard sauce, the sauce was sweet and not to our liking ... But the starter itself with other chutneys was really good. The classic butter garlic naan was amazing. The subzi was particularly bland and the chef visited us tool feed back and changed the subzi and it was pretty good after that .. I think this was just a taste preference and not restraint issue. We lived the overall experience despite the small hiccups . Over and above all they gave a complimentary gulab jamoon which was just lovely and made the experience totally worth it"
2.0,"Too costly and not a place to go for buffet...especially on weekends, table service is too slow , I went with my family recently and it was very pathetic each dish they served... I wouldnt prefer next time to go there.."
5.0,The place was really nice and the food was delicious the best ever dinner I have had until now. Perfect service and amazing staff. We will surely visit again
3.0,"Ambience & Hospitality is very good.. the staff is extremely courteous... however the taste of the food was very mediocre .. we had the buffet - Other than the Biriyani, the Mutton gravy & the Kathal Kebab, nothing really worked ...  For Hospitality - 4.5  For Food - 3"
5.0,"Tasty and delicious food, ambience was also good. Jaishankar had got us food as per our level of spicy. Chef could quickly make unique delicious less spicy starter that everyone liked."
5.0,The place is really nice and calm. The service is very quick and the staff are very polite and humble. Special mention to Jai Shankar. Must visit place
4.0,"great place to chill out with your colleagues.. decent north indian food options to try out from. Place provides a decent options on starters, main course and desserts.  Live counter also has some options to choose from."
4.0,Good place and good ambience. Food is good but a little costly comparatively. The dark and relaxing ambience gives you a good time to spend though.
5.0,"We went there on a Monday evening for some fine dining - And we just loved it . The round table , and live IPL screening under the perfect lights with the wow ambience - kept us hooked to that place. The staff was very friendly . And coming to food section - we ordered , a veg tomato and cheese soup - which was hell delicious and paya and egg soup - which did not meet our expectations. Going to main course - we ordered mutton Rara Gosht - too yummy , laccha paneer Rohini - which we did not like since it was on sweeter side inspite showing spicy mark beside it. And dal , tandoori roti and jeera and peas rice - All good and basic. We ended it up with watermelon cooler - which was basically a soda with watermelon slices in it - loved it ! Cherry to the cake was the finger bowl - it looked so vintage and lovely to dine there. Thanks to team for a wonderful fine dining :)."
5.0,"It was a pleasure dining in this restaurant. The staffs were really friendly. And the best part you can first notice about this restaurant is it's ambience. It is beautifully decorated and same will reflect in the food they serve. More than the taste, the garnishing of the food is more attractive. Beautifully served and the taste is also too good. They serve Angaar chicken with old rum :D & as you can see, there's a mango shake in a light bulb,haha ...what can be more attractive than this. Must try restaurant & a must visit again :)"
5.0,"One of the best place in city for non veg lover. The mutton will make you lick your finger.  After hearing much from friends we headed to explore it's uniqueness. The place doesn't just surprised us with the beautiful ambience and nice decorations but made us fall in love with the food which is served smoking hot and tasty.  We have tried chicken tikka, mutton Rohan Josh and king fish with couple of beers. Expect fish which I didn't like up-to an extent everything is worth an applause.  Every non-vegetarian must visit this place to fulfill ones toungue desire. The name stood for it Sultan of spice.  Will surely visit again."
5.0,Nice place to have afternoon lunch Well spread platter with nice live counter dishes Courteous staff especially Mr. Santhosh & Nihar Keep up the same work Overall good experience
5.0,"First of i like that puprle chairs....Place is not very big, but interior is fantastic Food -5/5 Staff-5/5 Ambiance 4.5/5 Price 4/5 So i visited this place with my family, no doubt food was delicious, starters was very nice, but i think main course was having less varieties I would suggest to everyone to have family time here"
5.0,"Went to the place to try out some north indian buffet. It was Lovely. The food was great, served by very friendly staff. Also the price for the buffet is very pocket friendly. Surely worth visiting the place."
5.0,Visited this place for my Corporate Team Lunch. One of the best buffets one can have . Service is very good. Lot of variety for both vegetarian and non-vegetarian folks. Zomato gold is applicable on drinks so don't miss out on that.
5.0,"Wings dunked in Old monk rum and special spices, cooked in pressure cooker and then grilled to a char that's called 'Dumwala Old Monk Chinese Wings'. Old monk lovers a must try Food was excellent. Loved the ambience too"
5.0,"It was a very good experience. Food was very good,the ambience was also nice . Service was also very good with them caring care very nicely."
4.0,"We had heard a lot about this place and thought our anniversary would be an ideal occasion to visit coming as we were from across town. Decor and ambience are pretty pleasing on the eye and the staff is excellent in their service and always greet you with a smile.  They have an interesting live counter set up which served things like chaat, desi pasta etc and they serve you a variety of veg and non veg starters on the table. The chaat was pretty good as was the lacha paneer pav and amongst the starters the Kalmi kebab, paneer tikka, dahi kebab and mutton Chapli (a version of shami kebab) were outstanding.  The main course consists of the usual suspects as in most buffets, dal, paneer lababdar, malai kofta, assorted veg, chicken, mutton rogan josh and veg and non veg biryani. The veg section was excellent but the rogan josh and the biryani were disappointing. Especially the biryani which seemed to be spiceless and underprepared.  The dessert counter was fabulous and one especially enjoyed the Mohan Bhog which is rather rare to find in restaurants.  Cheers,"
4.0,"I happened to visit this place with friends while wandering in Koramangala in search of some desi food. And I must say it turned out to be quite a good spot and we ended up having a hearty meal.  We ordered: CP Aloo tikki- this was delicious Aam Panna- a must try to beat the summer heat (Gone are the days of the lovely Bengaluru weather) Pomegranate shikanji- this was average and could be given a miss Tandoori veg platter- Hariyali kebab and veg seekh kebab deserves a special mention, soft and melts in the mouth. Gobi, paneer and mushroom tasted well too. Paneer tikka achaari- average Id say. Could make a better choice for curry Sultans murg Mussalam- the chicken was well roasted and gravy served with this was delicious  Gulab jamun- perfect end to the feast.  Also, the service is worth mentioning. The staff was very friendly and helpful while recommending portions."
5.0,Amazing fooooooood! Yummiest zafrani biriyani and mutton starters! Actually every dish has a unique preparation and amazing taste! My fav place
3.0,"The ambience of this is place is very good. The food is also delicious, but the same cannot be said about the drinks they offer. Desserts like jalebi, ras malai are not good and i would not recommend to order them. Final verdict this place is has good food, ambience and service but drinks and deserts are not worth it."
5.0,"Fabulous place for non vegetarians. Awesome taste and presentation. Ambiance is very nice with light music in background. I ordered tandoori chicken, Amritsari fish fry and chicken dahi kabeb in snacks. And mutton Biryani with mutton gravy in main course. Everything was very tasty."
5.0,"Wonderful experience, great food. Highly recommend it. One of the best buffets I have had in years. The starters as well as main course are mouth watering and delicious."
5.0,Awesome food and service .. ambience was good .. drinks was very fruity and special thanks to raju and jamal for awesome hospitality. Just wow
4.0,Visited for a business buffet. Service was slow but well behaved staff with polite behaviour. Less options for vegetarians. Desserts was best part of the buffet. Drinks were average at best. Starters were great again Ambience:4/5 Taste:-3.5/5 Overall :-3.75/5
4.0,"I have been to this place many times as it is located near to my office. This is a very good place for buffets. I liked keema pav and burger on the counter. It was so delicious.  Starters are excellent. The place will be crowded though, so expect delay in service."
5.0,Had an overall great experience. The ambience on a Sunday night was calm and relaxed coupled with great food and courteous service which made it the perfect way to end the weekend. Of course to experience their great menu one has to go for their amazing lunch buffets.
4.0,Very good service and ambience was awesome I like the special chilly prawns and chicken wings Pani puri is very good and papadi chat Staff is friendly
5.0,Loved the place and food..  Had a great time..  The Punjabi murgh masala was simply awesome..  Will visit again with my friend's..  Keep up the same quality..
5.0,"The ambience is perfect for any date or just casual dining. Pulled out from Mughal era, the restaurant is sure to treat you with some great starters. The coolers are a must try esp the keshari thandai. The starters are good as well. we tried the gulati kebab and old monk wings. The latter was a lil strong and had a pungent smell given the rum.. but tasted great.. the desserts are to die for..  A must visit with your girl or lady .."
4.0,We visited the place on Valentine's Day and yes it is a family restaurant yet very well decorated for couples as well ... Lovely place.... Ambience set by these people was awesome... food taste was also good .... Service provided was apt
4.0,"On weekday lunch time I have visited place with my friends.we had nice time along with good food and pleasant ambiance .  They have startes which is yummy , I personally liked grilled mushrooms And prawn fry out of all starters.  In my point of view review of below parameters: Ambiance :4 out of 5 Food : 4 out of 5 Staff:5 out of 5"
5.0,"what a nice and excellent place to hangout with family and friends..ambience was nice and food was good, service was excellent..will visit again"
4.0,"The ambiance you get is more than what you pay for. It has fancy Mughalai touch to everything, including the food. I wouldn't say its the best place for curries, tikkas and thandhooris. But I can assert with confidence that none of it will disappoint. I'd recommend the biryanis as well. The desserts are made exceedingly well and is a must try. So is the masala chas and Amritsari lassi."
4.0,"Had come here with dinner with family. Great service and beautiful ambience. Had ordered jalebi, rasmalai, Halwa, paneer sabzi, mushroom, prawn and murg tulsi khaas. All were very delicious. Good place to celebrate with family."
5.0,"""Sultan"" of Spices! Been here for Sultani Dawat on Sunday with friends. Food and Ambience was wow! Best buffet I have had in Bangalore till date.I loved Amritsari tangadi kabab the most. Must try-Every item If you are a true food lover,visit this ""Sultan of food"" once."
5.0,"We went for team lunch today. Ambience was very good. Food was awesome, very good spread for both veg and non veg. All preparations were good. Service and staff were excellent. Overall everything was perfect, would recommend this place to all."
5.0,"This place is a food paradise. I really like their veg starters like Dahi Kebab, Bharwa Paneer tikka, etc. Usually a lot of restaurants serve good non-veg starters but this one does equally well on veg."
5.0,"Best place for some serious food lover's, who's more into the starter's..This would be the place.Starter's was just excellent.Desserts are another good part to discuss here."
5.0,The decorations on the day of Republic day was good and the environment was also good. Very nice and friendly staffs and food tastes was awesome.. 5/5
4.0,Discovered this place thanks to Zomato. The non veg dishes among the buffet were really good especially the murgh makani. The only disappointment was the lack of dessert options. Could increase them. The best part is the pricing which is perfect.
5.0,This restaurant is an amazing place for North Indian Cuisine lovers! The best I have had in Bangalore! The service is impeccable and best part is not every expensive as well! Decor feels like you are in Delhi/Chandigarh! Amazing food 10/10 Definately should visit!!
5.0,The restaurant was good. The interior was nice. Had a lot of varieties of food. The staff was very courteous and were always around us asking us if we needed anything.overall
5.0,"This is the third I am here, and I have to say everytime I love to come back. You need to try out the murgh mussalam and mutton boti shoti they are just amazing. The courteous behavior of the servers is a novelty which you'll hardly find in any place. Topped with that is the presentation of the food. These ppl know what they serve need to be class A so that it etches a mark in the customer's heart and gladly they donot fail in that! The murg mussalam's gravy is like liquid gold poured in a jar, eat it with naan or plain rice or the rice they actually serve with it you'll be a happy person for quite a long time. Pay visit and i guarantee the chances of you getting disappointed is bleak."
5.0,This is quite affordable and serves authentic north Indian dishes. The ambiance is quite good and decorative. Amaresh and staff was courteous enough and polite. Overall a very good experience.
4.0,"The food is delicious with very rich and tasty mix of spices. The quantity of food served is sufficient and the service is very prompt, along with very courteous staff. Ambiance is very royal as it has a ""Sultan"" touch to it...! Variety of food available is here is too good, especially for all non veg lovers! Can be visited whenever there is craving for fine, sumptuous and delicious meal !! Keep it up!!"
5.0,"If anyone is looking for the Best biryani in Bangalore, this is the place to go for. It's right on top of my favourite places. Their mughlai food varieties are authentic. I am also very addicted to their mocktails. The staffs are excellent. All in all best place to go for if you're a mughlai/biryani fan. Don't miss."
4.0,A good place for the North Indian food in Bangalore's Koramangala...The garlic naan and amritsari kulcha are worth tasting with the variety of sabiz provided.The ambience is good.
5.0,"Went there for my birthday dinner... good ambiance, polite staffs, visuals of food was amazing, taste buds enjoyed every bite and chef gave special attention.. wt more we could hav asked for! Not to forget complimentary fried idlis n a beautiful birthday cake..  Hav plans of tasting their buffet as well.. kudos to the Restaurant!"
5.0,"Royal ambience,fantastic food, every dish is absolutely delicious..the staff are very friendly  and ethnically dressed. Finger bowls were exceptionally special . A must visit restaurant  and too sure it wont be last visit !"
5.0,"Great place for Indian food , breads were fresh and the curries were delicious. Since we are there with vegetarian friends we went for dal and panner dishes . Both fresh, tasty and good quantity. Service is good , ambiance and place up to the standards. Only thing that felt off was staff asking us to write a review there and asking us to mention there names by standing beside us while we type ."
4.0,Awesome starters and desserts. Live chat is cool and yummy. Do book a table in advance as weekends can get crowded for sure You could ask for the corner tables if you want privacy and have you got children
5.0,Ended up here for dinner after a shopping spree in Koramangala and this place just made ourday with their food and service.  Food: Papdi chaat Paneer Tikka Achari was perfectly cooked and served with love. The main highlight was the freshly made Butter Naan. Crispy yet Soft    Service: As mentioned earlier the staff is very respectful and courteous.  Ambience: Lavish Interiors and very quiet as it was a weekday.  Truly enjoyed my dining experience here. Thank you Sultans of Spice team for your amazing food and service. Will definitely come again.
4.0,We had a really nice experience. Raj was the maitre'd for the evening. Overall 4/5 Butter chicken and dahi puri wee the standout dishes for the evening. Recommended!!!!
5.0,The name of this restaurant describes the place really well. Every item was a perfect blend of spices and taste. Their food is authentic mughlai.  We tried their murg makani and rara gost. It was really good. We also got complementary paan shot which is always an added icing on the top.  This place is most suitable for families as it nice and quite. Service was quick and efficient. Overall a really good place if you have a craving for mughlai food.  Food: 9/10 Ambience: 8/10 Service: 9/10
4.0,"There's something for everyone. Give your taste buds a roller-coaster ride. First thing that tricked our mind in opting this place for Sunday buffet lunch is its pleasing ambience, it's definitely worth mentioning. A clean, cozy, romantic, comfortable cuisine with Arabic, Dilli, Punjabi delicious delight served right on our plates. The staff welcomed us soon after our presence at their place and alloted out 15 seater big table. Out team opted for non-veg buffet and couple of us opted for veg buffet. The restaurant do has authentic Arabic, Dilli, Punjabi style food. The staff were just doing the job right but serving was sto back always. We were waiting our hands dried. But whenever they served they served it fresh. Definitely thumbs up for that. There is enough space for the restaurant to improvise. There's alw3a room for negotiation in final price if you are going in a big number. As it's name ""Sultan of Spices"" it should justify the dishes with great robust spices in it and please catch up quick with the orders and customers requests."
5.0,"The famous Mughalai cuisine evolved in India during the age of Sultans. Generally quite spicy, rich and heavy marked with a very unique aroma, Mughlai cuisine has over time remained one of the most popular among food enthusiasts across India. The cuisinehas a profound influence on the culinary styles and regional cuisines of present-day India, Bangladesh, and Pakistan and its cooking style are applied in traditional North Indian cuisines, particularly in Delhi and Uttar Pradesh. The cuisine also marks its influence in Pakistan Muslim immigrants who migrated from different regions of India. The Mughal cooking techniques also had irreversible influence in the Awadh region which eventually led to the development of the Awadhi cuisine of Lucknow. Sultans of Spice is one such restaurant that brings about the same taste and style to the tables of Bengaluru.                                                                 ...Read full post on eattherapy.com"
4.0,Buffet lovers should visit this place. They have ample options for veg and non veg lovers. Ambience is ok. Food is nice. So if your capacity is good then I would recommend you to visit this place. Its in Kormanagala so thr is parking problem.
5.0,"Visited this place on the 31st Dec 2018 for lunch buffet, Per head buffet cost was Rs 728/- only Service was brilliant, ambience was comfortable and pleasant, Spread was very good. Starters were very good. Some thing I loved the most was prawns and mutton seekh. Main course could have been better in terms of taste and range. Dessert can be improved. Didnt like them much. Overall it was worth the visit. You can give it a shot too."
4.0,"Good indian buffet with wide variety of starters and roadside chat with a twist.  Includes pav bhaji , pani puri , bhel and other stuff to choose from.  Main course also is a delight and was wonderful.  Desserts were a little less but the tasted quite well."
5.0,The food is amazing.. service was superb.. ambience beautiful.. taste is authentic.. North/south I ll not say.. Indian taste.. and if you give negative feedback for some dish they will bring it a good one next time.. management staff Nihar's service was great..
5.0,"This is my second visit to this place and this group hotel second in this week. The staff is to good we had kids and the chef made something for them off the menu again everyone doing service to table was very caring, today special was panner navabi, dessert again good main live counter serving variety of street food recommend for buffet"
4.0,"Very good service, hospitality and ambience. In starters prawns, fish, mushroom, aloo chat, paneer were mind boggling. Kheema Pav, Pav bhaji were really good, especially the pav served was really soft and good to eat. Litchi mousse, Jalebi with Rabdi, Khoya roll were yummy . Have a great year ahead.... HAPPY NEW YEAR"
5.0,"This is my favorite all time restraunts in Bangalore. Have been there quite a no. of times and let me tell you the food is amazing, ambience is very nice. Will be visiting place often."
5.0,Amazing staff and good food with great ambience. A must visit place for food lovers. Christmas buffet with Christmas carols creates the perfect mood.
5.0,It is ok-ok. Food is pretty normal.Nothing Fancy.North Indian there is not much variety in North Indian Buffet.Very Normal. Non existent parking.
3.0,"I went for our team lunch today to this place.. good ambiance ,, we had lunch buffet .. for non veg options are very less.. but must say food is tasty .. their hot jilebi is a star.."
4.0,"Awesome place with good ambience. Best place for team lunch and family outings. If you are a non-veg lover, then you should try chicken malai kabab, and the best thing of this place was the hospitality given by staff."
5.0,I'm tried gin iced tea it's a very amazing drink or pkodq ki tokdi or chatpate paneer roll both test was very excellent.. Nice ambience or service also good but server was not tell me Yor self but he was very polite.
5.0,Heard of this place a lot and decided to try something out with a foodie group. Believe me it didn't disappoint us barring a dish. It was not that tasty and they replaced it with in 10 minutes by getting the cook to the table . Service and quality of food is awesome and it is definitely a place for team lunch/dinner. Didn't tried the buffet but they decorated the place so lovely .
5.0,"I loved this place. I reached around 3 PM and buffet was supposed to be closed at 3.30 PM. Still they didn't disaapoint me.  I had the best Keema pav ever. Though keema was not available, still they made it just for me and it was a lovely gesture.  I loved Egg chilly, Fish kabab, Mutton curry, Mutton seekh kabab and Chat.  I would love to visit this place again soon. But i will try to reach sooner to make sure i enjoy every bit of it."
5.0,"Food was tasty with good options, service was good, staff were friendly and ambience was nice. Overall, a good experience. Buffet should be preferred for lunch and ale carte for dinner."
