Rating,Review
5.0,"Food taste is really great specially tandoori item,must visit for all. Came here with family and really enjoyed the food,looking forward for another time"
5.0,This was a nice place to hangout. Good food and drinks. I would recommend couples /family to visit the place. Especially the roti items are very good
1.0,"Service is very poor . Food served taste was not that good . If you want to go then go at your risk. No one care there whether you have ordered or not , whether your item are served or not or how much quantity that have been ordered"
3.0,Visited this place second time last month and its a decent place to have dinner with friends or family. Nothing wow about it but nothing bad also. Portion wise good but taste can be slightly better.  Ambience: 4/5 Food: 3.5/5 Service: 3/5
1.0,"Waiting for breads for past 45 minutes. Very poor service, be prepared to eat cold dishes if you are coming here. Staff here will not listen to you. Good luck for stuggle."
3.0,Food was nice but the service was poor. It took 45 mins for the second round of breads to arrive. All and all the place was okay. Service was the biggest drawback.
1.0,Waiting of half and hour and more inspite of asking again and again..added irritation by mosquitoes..Then more disappointment is with food..Fulkas are very thick and not cooked properly..paneer masala was only Mirchi powder gravy no taste..no Ingredients..Total disappointment.Dont waste time going here
4.0,"Value for money, good food, only negative thing is that you have to wait for a long time for you order which is very irritating. But I would definitely recomand this place for anyone who does not have a problem with waiting"
2.0,The ambiance was actually good  When we come to starturs lollipop chicken was good  Biriyani was very bad  . Working staff was nt responding properly
4.0,A good place to try with family/ friends but plan during dinner time as it may be hot during lunch hours cause of their seating arrangement. Taste of the food was good. Vegetarian starters and curries were good in taste and serving was also quick. Khatiya arrangement is also quite comforty. Please book in advance during weekend to avoid long waiting lines.
1.0,It's for about 15-20mins we waited and no one has turned up to take an order. Over to all it was a best mosquito house..one star is just for it's ambience.....so disappointing experience...
1.0,Very bad experience.. food is cold over hyped restraurent. Bad customer service. We ordered veg kababs n it's cold no spoons on table etc after couple of times calling service guys they are responding.
3.0,"The place has a much sought after Indian village theme which is otherwise good but can be enhanced because most competitors around can put up better. Among what we ordered was Sweet Corn Sheek for starter which was okay and served with mint chutney. We also got roti and Paneer Lababdar served. The paneer dish was really good considering that it gave a not so conventional taste of paneer dishes available around. All in all, a decent place to go with your close ones for some decent North Indian taste."
1.0,"On my last visit they said food is over, that was just 11 pm that to Sunday. Kind of disappointed. I think they need to manage well, sometimes i have cold rotis due to limited staff."
3.0,"I would have given this place 3.7/5.0 . The food served here is really good. You can enjoy authentic North Indian here. The ambience gives you the feel of village which again adds to the experience. However, they do have water dripping problem in case it rains. Overall, food is really great."
3.0,Really good in terms of food. But really pathetic about service. I had to wait for really long time and they even missed the order and I had to check with the manager and get it sorted. Really DISAPPOINTED with the service.
4.0,Very nice food and ambiance. The service is very fast and good the only thing that need improvement is that on a hot day it is very difficult to sit with very limited fans around.
3.0,Had been to this resturant on a Sunday night with my friend. The ambience of this place is good with a dhaba setup being done. Firstly we ordered soup of the day - chicken. But to our disappointment it tasted like chicken gravy in a water form. And particularly it has 2 quite small pieces of chicken it was not even shredded. Seeing that we were scared to order much so ordered just one aloo and gobi paratha. Aloo Paratha was good but gobi paratha was not good..it has too much masala in it.  Lastly I felt that this place was understaffed. We had to make 3 to 4 calls each time we needed something. We asked for salt and pepper which was The serving people were jungling between tables which was quite dissapointing.
4.0,The menu tries to be inspiring but is really a good play of words on dishes you and I are accustomed to. I'd suppose they could use some more creativity in the dishes too. Not everything needs to be loaded with cream to make it delicious. It's a good old Indian trick that is very passe now and you need better tricks to impress the discerning customer.
2.0,"Average Place with Average Food. We ordered ginger coriander chicken, kasundi fish tikka, awadhi gosht biryani and naan/roti. Fish tikka was really bad with some unusual fish texture. I guess the fish was frozen for a long time. We felt as if we were eating chicken, it was that hard! Ginger coriander chicken was okay, better than others dishes. Awadhi gosht biryani had bad quality meat pieces. With just 2 pieces and bitter tasting meat, this was a total disaster. We returned this dish. To sum it up, there are way better places around HSR. Visit this at your own risk."
5.0,"I was impressed with the ambience they have. A lot of the staff is from the northeast who are more than courteous. Taste - 4/5 (paneer was hard to bite but my friend loved the laal maas, plus the lassis here are a must have) Ambience - 5/5 (felt more like an Indian setup and how an home environment should be) Service - 5/5 (cause they agreed to give us only soda with black salt to cool our taste buds when it is not available on their menu) Experience - 4/5 (May not have the cleanest washroom as most of the restaurants in Bangalore but the pleasant ambience makes you forget the negative instances)"
4.0,Bharwan kumbh and Awadhi aloo dum are the best in this place. Been here several times. Thursday movies are also good for a evening date here.
4.0,The food is an absolute delight to the senses! Vegetarian and non vegetarian are equally good. The space is cosy. Best to visit on a rainy evening! :)
3.0,"Visited this place for dinner with a friend over a weekday. This was our second time visiting this joint. While the experience we had the first time was good, which was about an year back, can't say the same about this time though. The ambience was as it was earlier though very poorly maintained. The tables were dusty and dirty and the staff wouldn't clean it. The food was decent, tasted okay and was served hot. We had Tomato shorba, dahi ke kebab, paneer subzi, and garlic naan. However, the major let down was the staff. They wouldn't take our order even after calling them repeatedly and once the order was placed they wouldn't serve us even after enquiring with them again and again how much time it would take. People that had entered the place after us ate and left while we were still sitting there hungry and waiting for our food. It was utterly disappointing. Definitely not visiting this place again."
1.0,First there is always waiting for 20-30 mins usually. But if you come down on any off day and at peak hours get ready to be ignored. We literally waited 30 mins just to get the table. We could not even get the starters in 50 mins after ordering. Such bad service and no communication from the staff is highly irritating. We left the place without having anything and wasting our 2 hours almost.
1.0,The food was really bad. It used to be so good earlier. Staff behaviour was not good. They were hardly interested in taking order. Panner was burnt and same condition with chicken. Wont suggest anyone to waste their money or time there.
5.0,"The place feels like a dhaba with interiors made to look like one. Food was surprisingly very good. Liked the chicken tikka, lal maas, roti and the chicken gravy. Pocket friendly prices. Surely worth a visit."
3.0,The place looks like a dhaba and the food was about average. Only the chicken biriyani was good. The pricing was average and not a very memorable visit.
3.0,Didn't live upto the expectations . Reasonable rates though. Seating could have been made little more comfy. Overall average experience. Shall try again another time to give a benefit of doubt.
3.0,"We visited with family on a Sunday for lunch. The ambience was quaint and charming and we had high hopes. However the service was snail paced. I echo the comment by another customer review that the staff looked dull, unhappy and as though they were being forced to work against their will. The food arrived after a very long wait by when we were ravenously hungry. The food as such was decent and quantities were sufficient. We ordered Chicken Dum Biryani, some rotis and a Palak Gosht. The Palak Gosht was a bit of a disappointment as the mutton pieces were all bony with very little actual meat. Another negative was that given the heat in the middle of the day, the giant pedestal fans were not enough to drive away the droves of flies that were all over the restaurant (atleast the area where we were sat). Worth a visit but not more probably in my opinion. 3 stars mainly for the service and the flies."
4.0,A nice restaurant. I tried Chicken Briyani. They gave it in a big pot. Taste was so nice. Briyani had so many Chicken pieces. I carried parcel for the left over Briyani.
5.0,The food is good but the service is slow. Sitting arrangements is also lovely and good. It's location is also good and precise from offices.
4.0,Food was good so as the taste But have to wait in queue for half an hour for the table. Service-This was a bit disapponting.It was slow and the waiters looked confused.
1.0,The quality of food as well as service has deteriorated drastically. Not a single food item was of eatable quality. I would never recommend visiting this restaurant.
3.0,"We didnt have a reservation, so had to wait for 15 mins to get a table. Food was ok, portion size was amble, couple of dishes were good. Good setting and nice music as well. On the flip side, service was quite slow, we had to remind them a couple of times for ordered dishes as well. There were no queries about how the food was or whether we would like additional items. Being an open place, mosquitoes were a problem too."
4.0,"Love this place , I bean to there countless time. It's like always find a reason to go and eat there. Love the ambiance,food quality same last 3 year. Even the concept watching cricket and eating good is awesome. People are very helpful. Most time ,my son will change siting location one or 2 times. Even if it's crowded, they try to accommodate. You must try tanduri chicken, dal makhni. They ar not good in biryani."
2.0,Too many mosquitoes. Could not sit at all. Food was good but they need to do something for the mosquitoes. We were getting mosquito bites throughout our dinner and wanted to just go away .Have informed the staff as well
5.0,"Best place to hang out with friends and family. Staff is very nice. We had soup,non-veg starters and biriyani in main course. The starters were really good.. pepper chicken and masala chicken were yummi. Murgh biriyani also was good.. The raita they served with the biriyani was best. The ambience is also good. Music was pleasant."
1.0,"Ambience is okayish, service is poor, food is below expectations, rates are way beyond average, good place for couples to ruin their Sunday mood.  PS: It used to be a nice place before."
2.0,Food n ambiance is good .. but the service is pathetic.. even water served after 20 mins n day too after several requests..main course took another 30 mins to be placed on table.  Visit only of if u have time n patience
3.0,"Food is ok, ambience is good but not a budget friendly restaurant. Per head Avg ~450 (nonveg). Small glass of Lassi cost you 100 Rs. But Lassi is good. Veg dishes are ok nothing to say special about."
2.0,Food was average and not upto the mark. Cold drinks are too expensive. They charge 75 bucks for low quality lime water. Sitting arrangements are difficult to eat. Completely disappointed.
1.0,Worst place worst service. Half an hour for extra roti and at the end they said Kitchen close.  Worst place worst service. Half an hour for extra roti and at the end they said Kitchen close.
4.0,"Nice food, Nice ambiance Good service.  Good place for Vegetarian's, quantity they serve is adequate for 2 people.  I would definitely recommend to visit."
2.0,"We came here on Sunday at 3:20pm and the welcome that we got at the entrance was ""It's closed as the food is finished"" which really pissed me of. And yes the timings for Friday-Sunday are 12Noon - 4PM. Such a bad experience!!!"
5.0,Excellent food and superb service place is open to air little bamboo work hut and shades in between and the service people are good but it takes a little time to get food but still since quality is good and staff is polite and humble I would recommend it to go with family or friends nice dinner destination ....
1.0,Very bad service and they don't even attend to there customers also ... We had to wait for a hour to get the food and they have they don't value for time of customer
2.0,"Decent food. Time taken to serve food was very long. Service personnel was very cold. For the cost, the value is not seen. All things on Menu are not available"
5.0,Awesome place to eat. Enjoyed the meal so much. We ordered kumbh mutter and the mushroom in it was sized large and tasted very good. The paneer kulcha and oudina paratha we ordered was good too. Panneer kulcha was very aoft and tasty. A must stop place!!!
4.0,"Sort of a dhaba kind of ambience with good food. Hygiene needs to be improved. The chicken tikka, biriyani and the rotis were all good. Curry was okay. Pocket friendly place worth visiting."
2.0,The Food quality was okay. Service was very slow and had to ask many times for our food. Our daal was cold while waiting for Jeera rice.Ambience of the restaurant was okay.
1.0,Going by Zomato rating we visited this place but it was not as expected. Place is crowded and service is very slow. Many items from menu were not available. Even the taste was not at all good. Dahi k kebabs were horrible.
5.0,"Ambience is a relatable to dhaba. You'll enjoy a different experience. Food quality, taste and quantity is adequate for the price. Staff are really friendly."
4.0,Nice place to chill with your friends. Good food. I went with my office colleagues and it was a good experience. Ambience is ok and waiters do take carevof your orders
3.0,"One of the unique, decent and budget friendly restaurant in HSR, ambience is good ,Food quality can be improved. Service is also fine..overall good restaurant ,can try once,if ur staying near by."
3.0,"Decent ambience. Some nice non veg dishes like the chicken vindaloo and mutton rogan josh. Otherwise it was quite forgettable experience, nothing worth raving about."
4.0,Great ambience. Loved the lassi. The curries were just ok. Mutton rogan gosh didn't impress me. Zomato gold partnership is an added advantage Overall a good restaurant .
2.0,Been there last night interested looking at the ambience. Like the ambience though. Food was not as loon as the ambience we were three families and none of liked any of the dishes. Slightly over priced.  They had a common base for all the menus and every dish was tasting same unfortunately.
1.0,Service is okay but highly understaffed. Paneer items were hopeless.  Only good things are cold drinks and Pan served outside the restaurant.
2.0,Made me to wait for very long. Always loved to go till the last visit. now service has come down drastically food is not good quality. Service staff needs to be educated untrained & rude waiter/waitress.
4.0,innovative decor. Decent North Indian food. The place does not have AC and gets very difficult to eat during summer afternoon. Some of the staff is courteous while others can't understand English or hindi. You should try once to experience a different way of dining.
3.0,The food is average and the place is also average. Serving is good. The guys are good there. They are polite and helpful. They will serve also.
4.0,"Family restaurant, good taste and good service... Loved Pav bhaji and samosa there. Great place for having north Indian snacks and chats...."
2.0,"It is a very ok place for lunch or dinner. Has earthly flavour in terms of their decor and seating arrangements. The food is average and if you have nowhere else to go around. Quantity is good and yes, this place is on Gold :) Things which went wrong were food & staff - who were bit confused, not smiling and looked forced to work kind. We ordered Veg galouti kebab which was rough and very dry. We could get pieces of vegetables whereas the galouti kebabs has to be minced properly and are supposed to be melting in the mouth. Chicken and paneer has the same gravy and tasted the same. Orange drink was good which helped us to finish what we ordered. We weren't expecting something wow here but the we were sure expecting a decent taste from food and a pleasant staff support - both of which were missing at Silbatti.  We went for lunch so cant comment on the ambience much, but I am sure this place must be beautiful in the evenings with lights and music. But i guess i will never know as this is not a place to be visited again! for me."
1.0,"I was a big silbatti fan, but I would say I was... The food quality and taste has degraded. Only one star that too for ambience and starter was okayish"
4.0,Food was Good.... Service is little slow.... Good place for groups and families. Village style ambience . Good option for both veg and non veg..........
4.0,"Visited this place for dinner. It has that cozy ambience with few katiya to sit. You see lot of families arriving. Nice ambience. Might be bit crowded some times. It's a Punjabi themed place. We had ordered chicken platter. Chicken Tikka, roti n chicken gravy. Everything tasted good. And so was the service. A perfect dinner or lunch place with family and friends. Would love to visit again."
5.0,"awesome food. I love this place. keeps on coming once or twice every month. Love the environment, price and food. Must visit for dinner. Awesomeness. thanks"
3.0,Pretty decent ambience for a lunch/dinner setting. The place seemed cozy and had good service. They could think of working on the food quality though. The food tasted pretty average and missed out on the mughlai feel.
1.0,The waiting time is too long. Service is bad. Though the food quality is good again if the service is not good everything gon a be waste. If you are visiting this place on Friday please take some lumsum time to come to the restaurant.
3.0,"Ambience is nice. There was a foul smell just outside the restaurant. We ordered tandoori chicken, tandoori prawn, nun, rice, palak paneer, chicken vindaloo, Lal mass, ice-cream. Starters were fine but main course must say not upto the mark. They must look into their recipes again. Decent pricing. I guess they don't have a bar yet."
3.0,Been here with the group of friends... 11 people to be exact... Its affordable place...  Didn't find much of difference b/w the paneer tikka & achari paneer tikka..... Stff is friendly..... Food is quite tasty... Though quantity is not upto the expectation.... Delay is pretty long comparetively... My original rating would be 4 but reduced one Becuase of the - ve points...
5.0,"Dinner confusion?  Please go to this place for some amazing food. Though it be veg or non-veg, its yummy! Must try Chicken lollipop for non-vegetarians and Kadai paneer for vegetarians!"
3.0,Staff was courteous and food was good. Seating was baded on a dhaba theme. A good experience but the only reason for less stars is that for pure vegetarians the smell of the non veg coming from the kitchen was too much to bear...
1.0,"We came for Dinner with family and were quite disappointed with their service. We were like waiting for eternity for the main course to come. Ambience is fine but could be better. We ordered baigan ka bharta, dal makhni, zafrani kofta and were really disappointed with the taste. Dal makhni was a bit better and saviour of the day. Unless they improve upon the service and are able to work upon the taste, I will not recommend this restaurant."
4.0,Very nice place for kids and specially nliked mushroom and corn starter. Don't forgot to try hard bhara kabab and mango lassi. Nice and open place.
4.0,Ambience:was its USP; seating area: Charpai etc  Food: nice and tasty  Service:takes a little time but good service  Area: good open area   Theatre:nice classical movies   Tip: come on Thursday when movie is played. (Like Sholay) Overall: good experience.. worth a try
5.0,Omg! Can't praise this place enough. Their mutton roganjosh and lassi is to die for. The ambience is like a modern dhaba. The staff is extremely polite and friendly.
3.0,"Ambience will impart u a feeling like a sofisticated dhaba. Some items are good like cheesy rumali cigars, tandoori chicken, tanddori roti, etc. But they seem to add colours to the food which which they should avoid. Paneer labbadar was good in taste but disgustingly colourful. Dal makhani was a disaster. Taste was not that of dal makhani, no flavour of butter and look was bloody red. I request the hotel management to stop adding colours in all items. Natural look of food is healthier for all."
4.0,"The first time I went my experience was very bad with the time taken for the order to be taken and time taken for the food to come to table. I visited a second time with friends this time, and that too on a sunday during rush hours of the day. Contrary to my past experience they have strived to improve and also serve good food. The only problem is avoid lunches at this place during summer. You will enjoy the ambiance much during night with open air and a desi punjabi vive and food"
4.0,"Nice place. Cool Ambience. Should try their Achari Panner, their mocktails are must try specially the desi stuff. Would love to visit again."
1.0,"they have a huge menu but zero availability, they show you the ambiance but no food presentation. highly disappointed. its just like fantasy names but poor food."
1.0,"Horrible place ! We went on the weekend, first we had to wait for almost an hour.. and then we had ordered chicken which was not cooked properly and tasted really bad ! Waste of money ! We left even before finishing our meal"
1.0,"#wasteOfTime #belowAverageFood #dontGo #NeverRecommend #lackOfStaff . I wasted my weekend dinner, and lot of time. Will not suggest anyone to go there."
1.0,"Don't let yourself getting fooled by the 4 star rating. Go there, only if you have ample amount of time to waste. We had a booking for 7 people, at 9 pm and we received SMS confirmation for the same. Tables were alloted at 9:30 pm, the reason was delay was told that the staff wrongly noted the booking is for 2 people. Coming on to menu, items are included in the menu which are not available. The service is pathetically slow. The main-course order took more than 45 minutes. Finally when order was served, there were no plates on the table. And it took another few minutes to get the plates.  And in all this hussle, the food was cold when we started eating. Butter roti was ordered and normal roti was served. Just a pinch of garlic in garlic naan. And the chapatis were half baked. Asked for straws for mocktails, which were provided after the fifth intimation.  In short the food was not at all worth for the two and half hours we wasted here.  And and on the top of all this, the place is full of mosquitoes.  So surely, for me the restaurant is added to the No Go list. And I won't recommend it to anyone."
1.0,Most pathetic service due to lack of staff. You can visit if you have alot of time to waste. Food is below average for vegetarian foods. Each meal took around 30mins to arrive.  Won't recommend ever to anyone.
3.0,"Went here for lunch. The place is pretty well done - there's an open-air dhaba kind of feel to it. Food is ok, nothing special. There were some disappointments. Buttermilk was not cold, the biryani a little bland and the appetizers not so cool. But the mutton roghan josh was quite good.  P.S. one of the nicest places to sit here are on the right of the entrance. They're low seats that are very comfortable."
3.0,"For enriched taste, the restaurant is simply adding oil , which is not an healthy options.. people will think twice to go for next time.. this restaurant will be kept as an alternative options otherwise..."
3.0,I had been wanting to go her for it's ambience and Thursday movie night. Although Couldn't make it to the movie night. The place has an amazing ambience and gives dhaba feels. We had starters and main course. The main course arrived before the starters. The starter was their chef's special Malai kabab.. it was quite a disappointment. Low on flavor only the presentation was good. The butter chicken and rotis that we had for main course saved the day.
4.0,Nice place to hangout with friends and family. Completely North Indian cuisine and it taste good. The butter chicken with pudina parantha was delicious. It reminded me of Delhi. I like the seating arrangement and ambience. We went on Thursday to catch a movie night.
4.0,"I love this place, I have been there many time and the food is always tasty. Ambience of this place will give you the feel of Dhaba. In morning they will serve the unlimited chai in 40rs. In this current visit we have ordered Paneer achari, dahi kabab, panir sizzler, oven wings and lassi. All are amazing in taste."
4.0,"In veg especially paneer lababdar is good.  They have bit problem with service but thats mangeable. Ambience here is better than most of the restaurants in HSR, will give 4 points. They need to do some improvements in moctails."
4.0,"The moment you enter you will get the Dhaba kind feeling. As per me best Punjabi restaurant in HSR.  We have ordered naan, laal maas, veg Biryani, chicken tikka, veg galuti kabab and juices. Everything was well balanced.  Earlier I have ordered home delivery also from this place and it was a good experience."
1.0,This review is for biryani. (Veg and egg).They have worst biryani.. infact that is not even biryani. Total waste of money. Behroz Biryani is much much better than this. Avoid eating biryani here.
3.0,"A Vegetarian Review The vibe of the place is very earthy, Punjabi kind. You will notice khaats, and brick walled cosy seating for two, pebbled floor...  Food was so-so Vegetarian Platter - had 4 starters, the cigar was decent, but the rest (panneer, tiki, dahi kebab) were a let down Spinach soup - was plain with hint of garlic, kinda nice Tomato soup - flavorsome Dal Makhani - glorious Malai Kofta - sweet and great Achari mix veg - they did try to do something quirky which did not quite hit the mark Orange lemonade - outstanding drink  Service was lacking in all departments Modest costing and Zomato Gold always helps!"
4.0,"Headed to Silbatti for a team lunch after recently shifting our office to HSR. The place is very mundane, probably much hotter during summers because of the whole set up. We ordered like a hell lot of things from prawn, lamb, chicken to paneer. Everything was on our plates. The regular water was served in mud containers which kept the water slightly cold. All the food items were cooked well. Taste wise and portion wise it was sufficient for 13 of us. The service was also quick. Overall a good food place at pocket friendly budget.  Food: 4.4/5 Service: 4/5 Ambience: 3.8/5 Value for money: 4.5/5"
4.0,Place is very authentic and Desi feels and it was happy tummy night and try paneer lambard (not sure the name ) this is something different. Of those panner ka stuff and good place to just grab a dinner
2.0,Highly overrated place...very average food...not true experience of north indian cuisine...the tastes are lacking...whether it is dal makhani or paneer dish
4.0,It is a really good place to have dinner with your friends and family. They even arrange a bonfire on request. Overall a really good place. They have limited variety in food but the taste is good. The staff is friendly and kind.
4.0,You would want to go at night to enjoy dining and music. What's wrong with noon. Well Bangalore is hotter now and you might not Like the whole smoky affair if you are seated near the kitchen area like us. But we had better experiences in the past so it's a 4 . We have repeatedly ordered dahi ke kabab and paneer starters which are good . They have good chicken starters too like the chicken tikka and Kali mirch tikka. Go ahead and order main course cause almost everything is tasty except the murgh rara which wasnt up to the mark. They do have the best dal tadka too.
3.0,"It looks cool place but food quality, hygiene and service levels are avg. We went to try this looking at 4 * rating but this is far below this rating. It is definitely mis leading rating. For us, it was not repeat!"
4.0,"Good place to have dinner . Gives a native ambience of the East India. Food is good. But to be honest , lot of scope to improve in food taste and quality."
4.0,Want some amazing mouth watering north indian food? This place has just that. But a little overprice. What you must try is their murgh mirch pudina tikka which was absolutely delectable. I also quite enjoyed the ambiance.
3.0,"Small place with nice rustic dhaba touch, can get tricky during rainy seasons else it works. Been there number of times since near to my house and on the budget part not too heavy on pocket. Thought sometime you have to wait 30-40 min during weekends. Food is ok but service is very slow. Have almost tried very veg starter dish - Roomali Cigar is something u cant miss. Main course is good too, but not much varieties but works. Desserts and Drinks I feel are lil over priced.  Can improve service and add-ons like sirka onions, pickle without asking multiple times."
4.0,A nice retro style restaurant which serves absolutely delicious food at modest pricing.  Been here couple of times. Their roties and chicken are great. Good place to hangout with friends and family in HSR layout.  The only con would be their slow service.
4.0,"A decent place to have team lunches. Not a great ambience or decor but the concept is cool. They have umbrellas hanging, village like vibe going. But the food makes up for everything. Finding a restaurant serving this good North Indian flavoured food is tough. All the non-veg items are good. you won't go wrong ordering any of them."
4.0,"Extremely good place for the taste of authentic North Indian Food! I tried Dal Makhani & Paneer Lababdar.. both were finger licking good. Quantity was also good, sufficient for 2 people in single serving. Ambience is typically apt as the name suggests.  Must try for quality food.. happy with the experience."
1.0,"These people are not professionals..do not know how to serve customers..absolutely clueless..we went in the evening at 8:45 there was a waiting time of around 20 mins ..and then got a table to serve for three of us a starter , shorba which were sort of ok ..planner tikka masala absolutely worst and Baingan bartha was sort of ok ..but there was endless wait to get this on our table ..nightmare experience people ..we were out of the restaurant at around only 11:15 pm ..bunch of unprofessional people run this restaurant..go here if u have all the time in d world and ready to wait for a lifetime to get the food ordered at ur table..avaoidable restaurant"
3.0,Been here many times. Good place to relax and have food. Always liked there dal tadka with ghee rice. Service was slow. They arrange movie screening on every Thursday but sound system was real bad
3.0,"Nice ambiance and staff however felt that sofas could have been more clean and tidy.  Coming to food, he was nothing extraordinary to be mentioned. I would say there was nothing very specific which I would like to mention. Food was ok and was not as hot it should be on table."
4.0,"The ambience is very good. However, their service is a tad bit slow. The biryani was killer and the Amritsari macchi was very good too. The best thing is that their green chutney is finger licking good! For a family meal together, it's actually a cosy little place in HSR, worthy of your time."
3.0,"The ambience is nice and unique. Though food was okay ain't that great. Though one can try it once. Also, got a complimentary drink as they couldn't give us a place of our desire as it was reserved."
1.0,"Overrated and underwhelming !  Was recommend by my friend to dine here but I was in for a rude shock when each and every dish tasted so bad. It started with Tomato Dhaniya shorba - very thin and inconsistent, unnecessary spices added to the soup, tasted awful. Dahi ke kabab- Ive had dahi ke kabab in roots restaurant, koramangala. That was stuffed with nuts and fried with ghee. Expected much better from here as this is an INDIAN ONLY restaurant but sadly, the dahi kababs lacked any flavor and it was very bland. Paneer Lababdar - The waiter recommended this saying its their best vegetarian dish. I have had this in couple of other places too before but this one again lacked any good flavor, It was just a red gravy with cubes of Paneer in it. Very underwhelming taste. Then comes the  garlic naan which also was disappointing because of the thickness and inconsistency of butter and garlic on it. Was very thick and wasnt buttered evenly, very less garlic too. P.S. : giving 1 star because the price paid for the food was pretty high compared to the taste of the items served."
2.0,No idea why we waited 40 mins for this place. Food was way too bad.ordered karhai paneer n malai kofta in veg.both were way too bad.malai kofta (yellow in color:/)was so bad that no one touched it.butter chicken was just okay.no wonder how this place has such a nice rating. The 2 stars i gave were for lassi(d only thing good here). Dissapointed with the place.
4.0,Pros:  Various sitting arrangements for big and small groups.  Tasty food Affordable  Great ambiance   Cons: Slow service Usually crowded  Not recommended if you are hygiene freak. Preference to Delivery guys instead of in-house customer
4.0,"Been here once based on reviews from Zomato. Found this place happening, i would definitely suggest this place for small family dinner. One thing which disappointed me is the quantity given in platter was considerably less, they should be working on it. Tastd was good, i had ordered mutton khorma [excellent] chicken vindaloo [average] chicken platter [test was too good but again quantity issue]"
2.0,"I have been here couple of times with friends and family.   Ambiance: The place a semi open/open seating area. There are chairs and some on the ground seating. So you can choose where you are seating. I even saw couple of khat being laid out (for the punjabi dhaba feel). The overall feel is of a crowded dhaba with kitchy decor.Service: A clueless and hurried service. Customer service does not seem like a priority here.  Food: You get what you pay for, hence cannot complain too much. Prices are modest and so is the taste of the food. The mocktails are just sweet syrups and entirely avoidable. The gravies are okay. Rotis can be better if served hot. However we received cold rotis .... we didnt bother ordering more as food did not really makes up happy. I would say, go if you need to step out on a shoe string budget. But not a place   to visit for any occasion."
4.0,Visited this place and found worth it... We ordered  1. Dahi ke kebab -- very good 2. Pesto paneer -- not good 3. Subz dum biryani -- great taste 4. Paneer lababdar -- very good 5. Paneer nanniza -- just ok not as expected 6. Dal -- very good  Overall a good experience from food wise.. Sitting was a different but not great...
2.0,Ambience is good but food is pathetic. Order 5-6 items in both veg and non-veg but taste was missing in every item. I would recommend to go to other places which are nearby and are having good reviews.
1.0,"Food are really tasteless, even the buttermilk was so salty. Horrible experience. Will never recommend this to anyone. Only interior is good."
5.0,"This is a very different place in Bangalore, we love to go there again n again. Ambiance is much different company to other places. U feel much readable."
4.0,A good north indian restaurant. Nice dhabha style ambience. Food was good. Ordered laal maas. Was good but not great. Paneer lababdar was very nice. Overall a nice place to have sunday dinner.
