Rating,Review
4.0,Biryani of this restaurant is awesome. This restaurant is very authentic in taste. Specially gramin special biryani and handi biryani is very tasty. Only waiting time is more. Otherwise all things are good.
4.0,Great and calm ambience with typical north-Indian outlook and decor. Very polite staff members. The food was good. Too pricey though. A must-visit place for couple and family dining.
4.0,"Best vegitarian north Indian thali to have around kormangala us undoubtedly gramin.  The unique ambiance and the delicious food makes this place a must visit.  Must try: thali, buttermilk, jaljeera.  #rajeshwrites"
1.0,Food is amazing .but the waiters in the second floor are not good. They gawk at women while eating. The food is great every time we come. Bad experience with waiters gawking at women every time we come here
5.0,This is a complete veg restaurant. First this thing keep in mind.  It is a village Styled restaurant. They have painted farmers and their equipment on walls.  Staff were trying to help. It was a good experience
4.0,Nice veggie rajasthani place. Hara bhara kabab and chatpata veg were awesome. Very pocket friendly with quick service. Good experience overall.
5.0,"One the best places in Bangalore for authentic north indian flavours and fantastic ambience. Coming to this place never disappoints me. A gem in Koramangala, the thali which they serve is a must try !"
5.0,Amazing authentic Rajasthani cuisine with a super humble staff. I would highly recommend kurkuri bhindi and chatpata veg. Also jaljeera and anjeer shake were super awesome! Must visit for families and desi people
4.0,"Gramin is your place for delicious north indian food and no non-sense ambience and service. I have been there a bunch of times now and they haven't disappointed even once which is a good streak to keep up.  While I have tried multiple dishes there, their Bhindi kurkuri (Rajasthani Bhindi) is a highlight and must-try. The Paneer kadhai is delicious and dal tadka homely. Coupled with their well-made indian breads, they make a great lunch or dinner menu. And moreover, they even have the fulka which is extremely helpful on a day when you just want a simple yet delicious meal.  This place is pretty much always crowded so make sure you book a table and reach early so as to get your food on time. They have a brilliant way of taking your order in the waiting area itself by way of which you can get your food quickly once you're seated at your table."
5.0,The food is amaaazing! This is my go-to place for North Indian and Rajasthani food. Probably been here 5-6 times but never fails to impress. Prompt service and polite staff. M gonna be back soon. Thanks Gramin!
5.0,"I super liked this place. The food is amazing(amazing will be an understatement). I tried their paneer dishes, sev tamatar, jaljeera and Aam panaa.  Parking can be a concern here but once you find the spot its worth visiting this place.   Service- Very pleasing and prompt staff ."
4.0,"Tasteful food,try Rajasthani Bhindi,Daal double fry,Sev tamatar . Roti basket is flawless. Ambience is outdated and needs renovation,service is excellent"
5.0,"This little place enjoys being in the centre of most happening traffic light of kmg (:P) and is also a little hard to spot. For the onlookers, it is snuggled within Raheja complex. Despite having loads of space, there is absolutely no parking allowed. Adjacent Truffles road is your only resort.  Anyway, with a very traditional ambiance summing up from brass glasses, wall hangings, (very) heavy plates, this place cooks one of the best north Indian food   Having tried out there Paneer dhuandhar, sev bhaji, PBM-usual, Makhni daal,  I can firmly give it a 5/5.  Side notes, The portions are heavy. Plan beforehand. Aam panna is particularly good."
1.0,"You will enjoy a homely food at the restaurant. However, when you order the food as a parcel the taste is not the same. I visited and had food at gramin 4 times and the food was awesome. To my bad luck I ordered 3 times during different occasions the taste and quality of food was bad. I ordered Panner curry and the they were very hard, which was not the situation when I had in the restaurant. May be such things can be avoided."
3.0,We were out of options due to time crunch. So we grabbed a table in gramin. Gives u the feeling of village ambience. Dark and dusty environment. There were plenty of food varieties in veg. We opted for thali and aam panna for drinks. The food was ok infact I found it little tasteless. So if u r out of options and u r a vegetarian this ones for you.
4.0,"In the more than 10 years that Ive been visiting Gramin, one thing has always stood out - its always full!! From the wonderful thali, to the stellar crisp bhindi starter and not to forget the must try lassi. This place serves up a wonderful vegetarian fare that doesnt disappoint."
5.0,"This is one of the best experience I ever had in Bangalore. The restaurant is really great. Tasty food, nice ambiance and staff is polite. Overall it was great experience for me. I will give it 5+ star overall and will love to go to this restaurant again for sure."
4.0,"Situated in Raheja Arcade , barely 2 min walk from Forum Mall, Kormangala , this is a very popular place.  The ambience and seating arrangement is good. The service is also fair.  I went with Dinesh Kumar Agarwal and two other friends who decided to visit this place on a Holi night for dinner. We were four people. We ordered Stuffed Kulcha, Gramin Kofta, Sev Tamatar ki Sabzi.  * Kulcha : It was very properly cooked. The stuffing was also good in quantity.  * Gramin Kofta : It had 8 small pieces of kofta. The kofta were properly fried. The gravy was also good in quantity.  * Sev Tamatar ki Sabzi : This dish was not at all good. It had a good taste.  The area was neat and clean. They have two seating arrangement. One in the ground floor and the other in the first floor.  We had a good time. Thank you Gramin for having us. #HappyEating"
4.0,"Very good family restaurant for pure vegetarian and thali is damn good , nice gesture from staffs and quality of food is good , they may have to renovate the ambience a bit , as its been old and the best part is (have attached pic )"
4.0,"To start with, we had been to some other restaurant before but were really upset so we had only starters and came out. Then decided that let's try gramin.  To our surprise this was really good. We had bhindi rajsthani, roti, dal makhani, curd. As we were not that hungry we couldn't try many dishes, but to whatever we ate was really satisfying, stomach full, and happily came out.  Staff is good, you will get village kind feeling and North Indian food, melodies light hindi songs in background. I loved that concept that music choice was good and not too loud like others.  Wish to visit again."
4.0,"A very village like theme of this restaurant is quite evident from the time you enter and and the ambiance feels really nice.  I always sit on the first floor whenever i go. Coming to the food, we had - Thandai - 5/5 (Authentic taste) Gulkand Milk shake - 5/5 (Must try) Bhindi Rajasthani - 5/5 (Must try, very crispy) Harabhara kabab - 3.5/5 ( Not soft, did not feel fresh, also was deep fried) Paneer tikka masala - 4.5/5 (Really nice sabzi) Also, butter chilli roti was good.  Overall, loved the food here."
4.0,This place is right inside Raheja arcade. Very rustic ambience. They have a nice variety on the menu. Tried a few Jain and normal dishes. The staff are really friendly and great place for simple straightforward tasty food. The prices are not too heavy on the pocket too.
5.0,"Excellent food. Great value for money. Polite staff. Nice ambiance.  We tried Paneer, Chole, Makai ki roti and sarso ka saag. The food was delicious."
1.0,"Quality has really deteriorated over a period of years for this place . Though the place is expensive, but quality is not at all upto money . You can easily get a similar food in any normal Dhaba. Ambience -3"
5.0,"This place is very neat and clean. And best gramin food in the city. Parking will be a problem at times. But if you see the food quality , you can ignore the issue of car parking."
5.0,"The ambience of the place and the cutlery used matches with the name of the place. The rotis at the place including the phulkas are really delicious. Even the curries, PBM are good. Pricing is on point. Good place."
5.0,Serves good food and the location is also approachable. The quality of food is good and also the ambiance is nice. Good place to eat North Indian food. We had dal ghee tadka and was really good.
5.0,"Firstly table booking is recommended as it has peak customers in the noon. We had ordered for panner kurkure and bendi fry in starters and thali for food! In terms of taste, no doubt they are one of the best. Also tried masala buttermilk and kesar lassi they tasted pretty good as well.   Pricing: 4.5/5 Ambience: 3/5 Quantity: 5/5 Service: 4.5/5 Food: 5/5"
5.0,"A pure vegetarian restaurant, if you are a North Indian cuisine lover trust me this is the place for you. You will fall in love with the place, the ambience, the people there and the food. It just gives a homely and calm feeling. Perfect spot for family and one who needs a calm and tasty dinner time. And they havent missed to add the proper Rajasthani essence to it."
5.0,The best food I had ever had in recent past.! Thy just served what I wanted to... N it was best n tasty n delicious food I have tasted with my one of best of best friend 'baba'
5.0,"Excellent service and great food. The best thing about the place was that they asked us to tell them our order while we were waiting. Avoided unnecessary waiting time once we were in. Had Bhindi Anardana, Darbari Paneer and Dal Makhani - everything was great... Keep it up guys..."
5.0,An all veg restaurant. If you have a taste for North Indian specially Rajasthani then it's a must visit for you. Malai methi matar is their speciality and do visit with your friends. But there would be a waiting line during weekends so do take into account for that. Service is good. Never tasted better North Indian food elsewhere.
4.0,"There is wide variety of vegetarian food to choose with from menu here. The best of all is they have low calorie food and vegan food options as well, thats the eye catchy here. Bhindi Rajastani and phulke were very very tasty. A delight for veg lovers. I am sure there would be no disappointment if you plan to visit. I would highly recommend this place  Ambiance gives real desi look, I liked it very much. Staff are very pleasing, they greet us with nice smile and namaste. Approximately 600 Rs is required for 2 people to enjoy their food"
4.0,"For North Indian food, it is my go to place. It serves a range of options in curries. The food preparation to taste is exceptional.  The online ordering services are also commendable."
5.0,"Plenty of options and most of them are lip smacking! The staff is courteous and helpful and encourages trying of their specialities which never disappoint! Go in early if the plan is to dine, especially on weekend, as the queue can be quite over-whelming! But they do have a nice waiting area where you can order in advance so the food is ready by the time you are seated!"
5.0,"Gramin Koramangala 7th block.  Visited this place. Had Rajasthani thali, presentation and sitting arrangements of this restaurant was really unique and staff are very kind served with Good atticates. Food was really tempting and mesmerising very good quality food and freshly served, not very expensive, for experience place is really good.  Taste : 5/5 Price :5/5 Service : 5/5 Ambience : 5/5 Cleanliness :5/5"
5.0,A very good place to have authentic vegetarian food. This place gives a homely feeling! Good ambiance. Staff members here are really very interactive.. This restaurant has a homely sitting arrangement. Food was just amazing. Must try options : Tawa corn peas Paneer kolhapuri I vil surely visit this place again.!
4.0,"Great place to have vegetarian authentic food. Mostly full but still you will get a table within 10 min. I ordered harabara kabab, malai kofta, bhindi. Everything was awesome and serve hot. Taste wise it is perfect."
5.0,A very nice place with ambience that gives a feeling of the village life. The food here is also really nice. Bhindi Rajasthani is a must try for all those people who like some chatpata food. Also the traditional lassi is a good one too..
5.0,Gramin.. Best place for having some great north Indian dishes... Great ambiance.. Best service... Great quality and quantity... I'll give 10 on 10... Must try place in Koramangala for Veggies..
5.0,"The food here is beyond delicious. Ambience isn't great though. But the food is so amazing, that nothing else matters. This place is quite crowded. There are chances that you would have to wait when you visit here. But, the food here is definitely worth the wait."
5.0,"Village themed atmos and courtesy will bring take you to the trip to natives.   Food to die for - lip smacking bajra kichdi ,jaggery included as desert"
4.0,"A very homely place. Best thing about this place is selection of music. The next best thing being its theme which takes you away from all the Mexican, Italian food and cafes and Pubs. Its gives you so much desi feel in the same streets of Koramangala which is one of the best partying place of Bangalore. Food is good, staff is polite and seating arrangement is just awesome. A must try place. Also a place where one can go for getting some desi feels."
3.0,"A decent place if you want to try north indian food. Ordered kadai paneer and dal makhani, both tasted okay. They can work a little on the taste."
3.0,This a place for pure vegetarians only. The food taste is average. You may have to wait in a queue for eating. This is not a place where you can chill out. They may ask u to leave as soons as you have finished eating.
5.0,"Being a hard core non vegetarian, I was not sure about this place. But going to this place was really a superb decision, loved the ambience , food, service, quality and quantity of food.  We ordered 2 soups - corn & mix veg 1 - some sort of paneer tikka with a filling Dal & a gravy  All the dishes we had were superb. I'm definitely taking my vegetarian friends to this place again."
3.0,"Finally, I made it to Gramin after passing by a million times! I liked the basic premise of the place. All vegetarian, home style food. So heres an account of my first meal there.   I decided against the lunch Thali, because the menu looked interesting. So I ordered the potent looking green chili soda, which had a bit of sweet as well despite the green chilis floating around. Appetizers were skipped (owing to lack of time) and the main course order was Chili Roti, Methi Roti & Gobi Subzi. I was a bit disappointed with the chili roti, as it had chili flakes instead of actual chilis in it. But the taste was good. The methi roti tasted very good too, as did the Gobi Subzi. I feel the cauliflower pieces could have been bigger. Dessert was skipped too.   This is not my definitive rating. Ill visit Gramin again at leisure, to try more courses and dishes. The rating can definitely go higher. The service and cost are definite plus points too, as is the homely ambiance."
4.0,Very nice ambience with nicely done interiors. The cutlery matches the one you would imagine to receive on hearing the name. Courteous staff but service was a bit slow. The naan and kulcha along with the paneer butter masala and sarso ka saag was nicely made.
5.0,"Very nice place to have vegetarian north Indian food, the rotis here were especially yummy. Somethinig unique was the gulkhand milkshake which was very good. Very very happy with my visit. A must visit place in my book."
4.0,"Been here twice, and this review is based on my second visit. The first one wasn't a great experience, probably because we didn't order the good stuff.  Food: We had some Rajasthani Bhindi for starters. It was deliciously crunchy, and I was looking for more after finishing my plate! Then we ordered Mirchi ka Salan, Dum Dhuedaar Panchmela, and Daal Tadka, which all turned out to be amazing. Mirchi ka Salan is a must try if you're looking for something new. We also had Paneer Kolhapuri, but it was mediocre when compared to the rest. The Gheewala Phulka is definitely going to remind you of home. In the end, we had some Sweet Lassi to wash it all down. Oh, they also got us a couple of complimentary tomato soups in the beginning. It was alright.  Service and ambience: The people working here know what they're talking about and you can count on them to suggest you the right dish. There are two floors, and the top floor seems to be designed for dwarves. All the doorways are pretty low and you need to duck every time. The tables and seats are also really low, but surprisingly comfortable.  A decent place, overall. Some of the dishes are hard to find in any other place, so make sure you go with someone who's been here before."
5.0,Good north Indian food. Lot of variety and they treat you really well. Ample place to wait outside if it's crowded and they even allow to order food when you are waiting. Must try: Bindi fry
4.0,"One of the restaurants in this locality which serves best vegetarian food. The ambience is in sync with the name of the place.  The food was good. We tried stuffed Tandoori Aloo, Gulkhand milkshake, Thali lunch and a Pineapple Pulao. Loved all the dishes except for the Pulao.  A really good place for veg food."
3.0,Ambience was ok..good for vegetarian people.this place is especially for those people who are tired by long day shopping and want to have food... They have actually tried to copy village culture.. price was ok.taste wise ok.but if you especially want to go and have dinner/ lunch then I would say no.. in weekends its very rush there
5.0,"Nice ambience, Friendly staff, wide varity of veg cuisines as its a veg restaurant. We took 3 naan and panner butter masala, sufficient for 2. Great taste and with reasonable rate."
4.0,Good food nice ambience value for money many options to choose from can spend quality time with friends and family have a good time wanna visit again
5.0,"Pocket friendly, soul north Indian veg food. Delicious. Usually we have to wait as the crowd is always good here and why not coz they serve authentic North cuisine. I had been here many times and never was I ever dissatisfied with the food and their hospitality. Service is slow coz of lots of orders coming in bunch but the taste, the ambiance  and hospitality compensates that. Staff are polite and friendly and they'll greet you with the Indian traditional ''Namaskar'' when you enter through the main door. The ambiance is beautiful with the paintings on wall reminds of old retro dhaba style with old melodies song playing - a true Gramin experience in city. We ordered chilly babycorn in starters, butter naan and butter kulcha, paneer tikka masala and boondi raita. Loved it."
4.0,"This mezzanine restaurant is a good option for all those strict vegetarians out there. The theme of the restaurant is that of an artistic village with the wall decorations, the motifs and the festoons, and some copper cutlery(should have been brass no?!)thrown in. I drank my first thandai here and I loved its sweetness underlined by some gingery pungency. Lahsooni paneer dhuadar was dhuadar yes! For it came covered in a copper vessel with smoking charcoal embers sitting right at the centre. We ordered the very simple bhindi anardana and baingan bharta, of them both I didn't find anything worthy of a complaint. Ghee rotis were good. As far as the pricing goes, one can safely say that it is a mid-range restaurant. Service standards are good."
1.0,I liked the pineapple raita + mouth freshner in the end. The main course was insipid. I would never like to visit here and waste my time.  Not value for money.  Virain Garg do u want to say anything ?
4.0,"It's a great place for vegetarian food! Located inside Raheja Arcade in Koramangala, this place serves homely veg thalis and other times at an affordable rate. The Kulchas are good. The Service is quick and nice here! Must visit :))"
5.0,Awesome food. Budget friendly courteous staff and very fast service time. Must try dal fry ghee phulka and bhindi anaardana.  ambience is also very good very hygienic environment and washroom
3.0,The tasty is good but not really worth the price. It is too over priced. The ambience is amazing really authentic but the PRICE!! SERVICE IS NICE AND QUICK ! Must try once if you're in Bangalore near koramanglaa!
5.0,If you like vegetarian food then this the ultimate place to renew your taste buds with authentic food. Food is too yummy and you cant resist yourself to eat .
4.0,"Been here twice, situated on Kormangala 7th block. Serves Jain food (without onion and garlic - on request for certain specific dishes).  Gramin attempts of bringing in a wholesome culinary gratifying experience from the rustic north India. It is assembled with with an artistic decor, which gives it a village styled theme with a cosy ambiance.  Highlights::  1) Thandai  2) Achari Paneer  3) Gulab jamun  Tried their Masala papad, Paneer burji, butter rotis, achari paneer(spicy), handi biryani with mix raita and gulab jamun.  Great taste, light on the palate and reasonably priced.  Con::  Good luck finding a parking slot. :-P  Always gets a bit crowded, waiting time reaches around 15-20 mins .  a) Taste  4/5  b) Service  Great service, courteous staff - 5/5  c) Value for Money  4/5  d) Ambiance  4/5"
3.0,"Me with few of my friends visited this place yesterday. We tried few varieties of food. Starters were tasty, tandai was too good, pulka was ok ( have had better pulka's at gramin before), curries were ok as well. Ambience can be made much better or atleast seating needs to be changed. Service was good as always.  Taste buds : 3.5/5 Ambience : 3/5 Pocket Friendly : 3/5 Service : 4/5 Overall : 3.5/5"
5.0,A heaven for all the vegetarians out there. Reminded me of my home food. Service is really great. Pocket friendly. Nice ambience. Would love to become a frequent visitor.
4.0,Great place for a heavy meal. Chatka Gobi and baby corn chilli for starters are recommended. The staff were kind and helpful and service was decent.
3.0,"Cuisine Indian   Food 3/5 Ambience 5/5 Service 5/5  Dishes tried  Masala papad 5/5 They service an excellent masala papad overloaded with tomatoes onions and masala , worth starting with this dish   Paneer tikka 3/5  It was a good paneer tikka. Made well, the taste of the masala was good . But the masala Taste was not totally blended in the paneer. There is scope of improvement   Lasoon paneer sabzi 3/5 Was a little disappointed with this dish , it was average , not bad but not too tasty as well. You could try it  Gramin kofta 3/5 It was an average tasting kofta, slightly sweet but nothing fancy , can give it a miss   Chilly roti 4/5 I liked their chilly roti, was quite tasty , unfortunately the sabzis ordered was average, will definitely try this dish with some better sabzis if I visit again   Thandai 5/5 The thandai at the end of the meal was excellent, very tasty , not too sweet , made to perfection   Would only recommend this place to people who love Indian food"
5.0,"An amazing place to eat, very tasty food and excellent service. Waiting was really streamlined where the orders were taken when we were waiting itself"
5.0,"Quality food served at a reasonable price made me visit the place again. The great food, courteous staff and the ambience makes 'Gramin' a perfect spot for your lunch."
4.0,"Gramin! Definitely one of the best places for veg food. Not the biggest fan of having veg, but still I'd recommend this. Ambience is great! Feels quite upbeat! Plain Bollywood songs in the background. Inside rahega arcade on first floor, try the recommendations."
1.0,"I dont know how this restaurant got 4.3 rating. Visited there with friends for lunch. Food is average, ambience is nice and service is good."
1.0,Food might be good. But the whole experience spoils it because you start with no parking to the restaurant. Given there is no parking least the management can do is arrange for valet parking. I came back after several years and may be the last time
5.0,"One of the pure veg restaurant near to forum mall n must say their quality is amazing ,have been the repeated place in koramangala They serve north Indian food, the ambiance is not fancy but like name says village kind of, the best part is there is no AC at all Try the malai kofta curry over there is amazing"
5.0,Amazing food and ambience. Convinced a hard core non vegetarian friend to try this place and he loved it!! Rajasthani bhindi is a must try here.
4.0,"I visited this place long time back and liked it very much. So though of giving a try last weekend when I was near to this place. The location of Garmin is exactly opposite to famous 'The Forum Mall'.  The ambience is bewitching. They have 2 floors and the walls are decorated with beautiful paintings and sculptures. And they serve food completely in copper items and mud pots, which make the food more delicious.  This time we tried :- 1. Sarso Ka Saag - It was served in Earthen pot. And quantity was sufficient to have 4-5 Makki Ki Roti with it. 2. Makki Ki Roti - It was thin and crisp Roti , exactly how authentic Makki Ki Roti should be. And it was damn tasty too. 3. Aam Panna - What I feel, it was prepared by ready-made mixture. Because taste was exactly same. But nevertheless , the taste was good. 4. Thandai - It was really good in taste and filling.  I tried it's other items too ...Dal Makhani and Paneer Items when I visited here first time (4 years back). And till now the quality is same.  Loved everything here. Thumbs Up . Going to bookmark this place now.  For 2 persons the cost was Rs 575 including tax. It is reasonable according to food and ambience."
4.0,"The food in general is great and the service was good as well. Eventhough we made a reservation, waiting time was around 15min. Ordered bhindi rajasthani, which is fried strips of bhindi with chat masala which can be eaten like chips. Phulka and methi paneer with cashew gravy was lip smacking. The chilli soda drink was nice as well. The only disappointment was the handi biriyani. Please skip the rice items and try the roti subzi items instead."
5.0,"Have been to this place twice and it has never disappointed me. The gravies, the starters, the breads, the drinks, everything is just perfect. Malai kofta was yum and is a must try. Also, you shouldn't miss aam panna if it's the season."
5.0,Very nice place. Proper north indian food taste. It is very delicious and a must visit place to eat if you like north indian food. Presentation is great. Love it.
5.0,Best vegetarian hotel in town. The most awesome service I have seen ever. Friendly staff. Food z too good and drinks are OMG jus yummy. We love it.
5.0,"Easily one of the best places in Bangalore for vegetarian food! The ambience is lovely. I have visited this place multiple times and have tasted almost everything on the menu. It's the usual go to place for my family on Sunday afternoons. The songs played just lift up your mood - when you visit, you'll know what I am talking about! Usually there's always a waiting time, but they take your orders while you're waiting so the food is ready the min you are on the table. A must visit if you love vegetarian food!"
5.0,This restaurant is located at Raheja Arcade. It's a pure vegetarian restaurant. The food is delicious and the staff is well trained and courteous as well! We've been to this place many times. And wouldn't mind going again!
4.0,"People please note this pure veg restaurant... But both veg n non veg eaters will love the food. Very authentic type food, very polite n nice staff with smiling face. More over they will come n ask for feedback then n der (5* for that reason). Overall I liked the food and my dad couldn't stopped eating Gulab jamun which were served hot."
5.0,"And a 5 star for their beautiful ambience which feels alot like being in a gramin. Well i tried Jain Biryani,Dal makhani and Paneer Malai kofta. Biryani here is awesome . Nothing like anything. Do visit them guys."
1.0,"Below standard,place is hygenic but service is poor.i was fooled by the rating for the restaurant on zomato and google.paneer was sour ,dal makhni was poor. Gulab jamun not properly cooked. Very bad experience, no taste to the food. I feel for pure veg people,and the best part is it is nominated for best veg restaurant in Bangalore!! Hilarious"
5.0,Have been visiting this place for close to 10 years now. So happy to know and let other food connoisseur know that in terms of taste it has just remained at the top and what has improved is their service and staff attitude. I always keep going back here whenever I crave for authentic North Indian food and never have I ever been disappointed. The quality and quantity of the food is really awesome and the fact that it is still so economical is such a great thing. The only drawback is the fact that getting a parking spot is a real pain. Other than that it is always a delightful experience. I will certainly recommend this place to everyone.
5.0,This place is a delight for all vegetarian folks in Bangalore. It's popular and there's always a queue to get in. Love the boondi raita and masala buttermilk here. Need to visit again soon
4.0,Went here for dinner. We had lasuni paneer for starter and handi biryani. The paneer was amazing and was served with green chutney. The handi biryani tasted good. Also i had masala buttermilk which was very refreshing and very very tasty. I highly recommend to taste the masala buttermilk. The ambience is very appealing as well. Over all it is a good place for good vegetarian food.
4.0,"Location of Gramin is pretty good, right opposite Koramangala Forum. It's a good local restaurant to try with tranditonal decor. Gramin means ""the village"". So it aims to serve local tastes without artifical flavoring. The food is a bit spicy for me. But it's a money worth.  They have vegan option and diet option, which is quite friendly!"
4.0,"Want to have great indian food with authentic taste Head out to gramin, located at the ground floor of raheja arcade.  It has great indian interior and the service is amazing too.  Must try their lassi and buttermilk. Also try their dal makahanis  Thalis also fill you up and have great quantity.  Delight for vegetarians."
5.0,"This place gives you a rural feel. The decor, seating, etc has the Indian touch. The background music is old Hindi songs. The food is awesome. I liked the way the food is served. If you are looking for a place with rural touch or something, this is a must try. Its quite reasonable. Have been here a couple of times. Would definitely recommend."
4.0,Amazing ambience and the Rajasthani bhindi is a must try. The shikanji was also good. The lachcha paratha was okay. The darbari paneer is also okay
4.0,"Food Paradise for all my vegetarian friends. You must try their dal Afghani, Mirchi paranthe, veg pulao. There is always a queue outside. So you can well understand that this is a real popular place."
1.0,"I'll tell your what happened. So I went to the restaurant today the first time and order paneer butter masala and kaju curry. Long story short I got diarrhoea and now I'm at the hospital.  Edit: So turns out it wasn't diarrhoea but food poisoning, got a big bill from the hospital .. thanks to gramin"
3.0,Used to be nice place once. Food was good. Finding a table during peak hours is quite a challenge. Long waiting time a big turn off - reason for -1* Ambience and seating is rustic and gives a gaonwala feel. Try chatpata Bindi starter and dont miss to wash down your meal with a glass of Thandai
3.0,"A good place to have Indian authentic food. Upper deck seating is not that great tho. Dates milkshakes, buttermilk and jaljeera are must try."
4.0,"Gramin has a nice ambience. And they have low oil,low spice food. Pricing is real cheap and if you want home cooked north indian food,then this place will not disappoint."
5.0,taste okay
4.0,"Food: 4/5 Ambience: 4/5 Service: 5/5  We had ordered  Mughalai Palak Paneer sabji(Not too spicy and not too mild, gravy was of fine quality, thick in nature, 4/5), Butter naan(as usual taste, nothing different, 4/5), Stuffed kulcha(4/5), Phirki stuffed kulcha(Must try if you like spicey food,5/5)  Not to mention the quick service and friendly staff adding a bit of their own flavour on top of it :)"
4.0,"The restaurant is a very good place for a peaceful North Indian meal. The ambience is also very welcoming. The pricing is pretty much standard - nothing you'd find high or too cheap either. Also, the good thing is they don't really mess up in the dishes. If you want a safe option for dinner or lunch, this place looks like the ideal option around forum mall / koramangala 7th block"
5.0,Good option for Veg Food!! The Restaurant is very small and can accomodate very less people. But even the people wait for their turn and have food.  The food is very good and the seating arrangement is different when compared to other hotels.  Better to make a booking before visiting this place.
4.0,"Very tasty vegetarian food. Feels healthy as well. Been there thrice, will surely go back. Crowded over weekends. Be early, willing to wait. Space feels crunched. Seating is awkward, especially if you are tall. Maybe the uneasy seating is thoughtful, so you don't end up staying long as it's crowded."
4.0,"This review is going to be bit long since we have tasted lot of items here. Tomato Soup - As a stater we try this at lot of places, not many places cook this well. (Best served in @RS Shiv Sagar in malleswaram). This is just an okay version 3/5 Bhindi Rajasthani - Bhindi is the last thing on earth which I would eat, but boy they have invented something new. Its fried bhindi and its great. 5/5 Hara Bhara Kabab - This was not great and just had it once. Best eaten at Banjara Melting Pot. Will rate it 3/5 Jaljeera - This one had good taste but not great 4/5 Aam Ka Panna - This was aptly prepared and was great. 5/5 Buttermilk - You can hardly find any place making this bad, not my preference but yeah 5/5 Sweet Lassi - Another disappointing item for us. 2/5 Gramin Veg - This was a new dish for us and it tasted good. 4/5 Malai Kofta - This item was good but not great. 4/5 Daal Fry - Dal Fry is always Toor dal and no other dal and they failed miserably in this. 1/5 Overall Gramin is a place where we keep coming back since we know what we can eat and specially due to kurkuri bhindi. Good job guys"
